שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ,מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5412,המועצה הישראלית,541201,המועצה הישראלית,54120101,המועצה הישראלית לצרכנות,תקנה פעילה,הוצאה,"3,793",0,0,0,0,0,0,"11,460",0,0,0,0,0,0,"10,673"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5412,המועצה הישראלית,541280,רזרבה,54128001,רזרבה לעמידה ביעד ההוצאה,תקנה פעילה,הוצאה,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130101,פעולות לשמירת טבע,תקנה פעילה,הוצאה,"117,464",0,0,0,0,0,0,"142,010",0,0,0,0,0,0,"137,471"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130102,תכנית מחשוב,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"2,617",0,0,0,0,0,0,"2,617"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130103,יחידות ניטור סביבתיות,תקנה פעילה,הוצאה,"4,080",0,0,0,0,0,0,"6,867",0,0,0,0,0,0,"5,534"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130104,יחידות אכיפה סביבתיות,תקנה פעילה,הוצאה,"5,190",0,0,0,0,0,0,"3,525",0,0,0,0,0,0,"2,050"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130105,קרן כיבוי אש,תקנה פעילה,הוצאה,600,0,0,0,0,0,0,"1,188",0,0,0,0,0,0,218
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130106,פרויקטים בשיתוף המשרד להגנת הסביבה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"27,612",0,0,"28,500",0,0,0,"9,811"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130107,שיקום עבדת לפי החלטת ממשלה מס. 1018 מיום 6.12.09,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130108,שיקום בתי גידול,תקנה פעילה,הוצאה,"12,317",0,0,0,0,0,0,"41,138",0,0,0,0,0,0,"19,716"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130109,בית חולים לחיות בר בספארי,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,188,0,0,0,0,0,0,192
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130110,פרויקט הנגשת נכים,תקנה פעילה,הוצאה,"5,436",0,0,0,0,0,0,"10,834",0,0,0,0,0,0,"8,933"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130111,פרויקט הנצחת אילן רמון לפי החלטת ממשלה מס. 3534 מיום 1.6.2008,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130112,תכנית לעידוד פנאי ונופש בחיק הטבע לפי החלטת ממשלה מס. 3367 מיום 30.3.2008,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"10,688",0,0,0,0,0,0,"6,131"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130113,עתודה לתכנית רב שנתית,תקנה פעילה,הוצאה,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130114,שיקום החי והצומח בכרמל,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"33,312",0,0,0,0,0,0,"10,433"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130115,פרוייקט מרכז הצלת צבי ים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"8,500",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130116,שימור ושיחזור ההרודיון - החלטת ממשלה 2954 מיום 9/3/2011,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"7,000",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5413,רשות הטבע והגנים,541301,רשות הטבע והגנים,54130117,תיירות מהדרום ולדרום - החלטת ממשלה 2025 מיום 23/9/2014,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"6,000",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300101,עבודה בלתי צמיתה,תקנה פעילה,הוצאה,"13,191",0,0,0,0,646,0,"13,439",0,0,0,0,638,0,"13,223"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300102,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,60,0,0,0,0,0,0,230,0,0,0,0,0,0,142
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300103,החזר הוצאות רכב,תקנה פעילה,הוצאה,"1,813",0,0,0,0,0,53,"1,813",0,0,0,0,0,52,"1,596"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300104,הוצאות תפעול,תקנה פעילה,הוצאה,"4,113",0,0,0,0,0,0,"9,654",0,0,0,0,0,0,"7,209"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300105,ייעוץ מקצועי,תקנה פעילה,הוצאה,"8,884",0,0,0,0,0,0,"13,618",0,0,0,0,0,0,"6,283"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300106,שכר דירה לגורמי חוץ,תקנה פעילה,הוצאה,163,0,0,0,0,0,0,"1,033",0,0,0,0,0,0,961
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300107,רכישת שירותי כח אדם,תקנה פעילה,הוצאה,0,0,0,0,0,0,996,0,0,0,0,0,0,996,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300108,העסקת סטודנטים,תקנה פעילה,הוצאה,279,0,0,0,0,0,"5,760",179,0,0,0,0,0,"5,685",138
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300109,שעות נוספות,תקנה פעילה,הוצאה,257,0,0,0,0,0,"9,900",267,0,0,0,0,0,"9,771",203
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300110,רזרבה לתפעול ולפעולות,תקנה פעילה,הוצאה,600,0,0,0,0,0,0,558,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300111,יעוץ טווח ארוך,תקנה פעילה,הוצאה,"1,500",0,0,0,0,0,0,"2,306",0,0,0,0,0,0,"1,311"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300112,העסקת מתמחים,תקנה פעילה,הוצאה,200,0,0,0,0,24,0,160,0,0,0,0,24,0,129
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5430,הרשות לשירותים,543001,שכר ופעולות,54300113,השתתפות במשרדי ממשלה,תקנה פעילה,הוצאה,937,0,0,0,0,0,0,937,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר,54310101,עבודה בלתי צמיתה,תקנה פעילה,הוצאה,"5,233",0,0,0,0,154,0,"4,570",0,0,0,0,152,0,"2,702"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר,54310102,החזר הוצאות רכב,תקנה פעילה,הוצאה,784,0,0,0,0,0,23,784,0,0,0,0,0,23,698
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר,54310103,שעות נוספות,תקנה פעילה,הוצאה,355,0,0,0,0,0,"5,351",287,0,0,0,0,0,"3,281",207
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר,54310104,שכר עידוד,תקנה פעילה,הוצאה,80,0,0,0,0,0,"1,572",244,0,0,0,0,0,"4,872",228
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר,54310105,העסקת סטודנטים,תקנה פעילה,הוצאה,58,0,0,0,0,0,"2,175",91,0,0,0,0,0,"2,147",91
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543101,שכר,54310106,שיא כח אדם,תקנה פעילה,הוצאה,"2,357",0,0,0,10,0,0,"2,421",0,0,0,10,0,0,"2,419"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310201,הוצאות תפעול,תקנה פעילה,הוצאה,"2,100",0,0,0,0,0,0,"2,937",0,0,0,0,0,0,"1,603"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310202,בדיקת תוכניות הנדסיות,תקנה פעילה,הוצאה,"3,820",0,0,0,0,0,0,"5,425",0,0,0,0,0,0,"4,797"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310203,ייעוץ מקצועי,תקנה פעילה,הוצאה,"2,048",0,0,0,0,0,0,"6,972",0,0,0,0,0,0,"2,240"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310204,רזרבה לתפעול ופעולות,תקנה פעילה,הוצאה,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310205,"נסיעות לחו""ל",תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310206,פיקוח על בניית מערכת הגז,תקנה פעילה,הוצאה,"4,193",0,0,0,0,0,0,"4,193",0,0,"15,000",0,0,0,"4,100"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310207,פרסום והפצה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310212,תכנון מתקני גז טבעי,תקנה פעילה,הוצאה,"2,962",0,0,0,0,0,0,"5,933",0,0,0,0,0,0,"4,243"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310214,תכנון מערכת גז טבעי,תקנה פעילה,הוצאה,500,0,0,0,0,0,0,"1,219",0,0,0,0,0,0,"1,162"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310215,תמיכה במכרזי חלוקת גז,תקנה פעילה,הוצאה,"7,000",0,0,0,0,0,0,"7,000",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5431,רשות הגז הטבעי,543102,הוצאות תפעול ופעילות,54310216,ייעוץ ותכנון ומכרז י-ם,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,485,0,0,"55,000",0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה,54320101,פעולות רשות ניקוז כנרת במסגרת איגוד ערים כנרת,תקנה פעילה,הוצאה,"8,885",0,0,0,0,0,0,"28,024",0,0,0,0,0,0,"28,024"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה,54320102,רזרבה לאיגוד ערים כנרת,תקנה פעילה,הוצאה,"18,869",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה,54320103,רזרבה להתייקרויות,תקנה פעילה,הוצאה,"5,729",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה,54320104,"תכנון תמ""א 13 ופינוי חו",תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"4,792",0,0,0,0,0,0,278
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה,54320105,תקציב פיתוח איגוד ערים כנרת,תקנה פעילה,הוצאה,"10,750",0,0,0,0,0,0,"30,887",0,0,0,0,0,0,"10,877"
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5432,איגוד ערים כנרת,543201,פעולות הסדרה,54320106,השקעות בחופים הרשאה ותפעול עצמי,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"6,435",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,54,רשויות פיקוח,5499,חשבון מעבר,549999,חשבון מעבר,54999999,חשבון מעבר,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8301,השקעות במפעלי הממשלה,830112,השתתפות בהלוואות לעובדי,83011201,השתתפות בהלוואות לעובדי המדינה,תקנה פעילה,הוצאה,0,"1,200,000",0,0,0,0,0,"1,126,670","1,200,000",0,0,0,0,0,"895,229"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8301,השקעות במפעלי הממשלה,830112,השתתפות בהלוואות לעובדי,83011204,החזר הלוואות עובדי מדינה,תקנה פעילה,הכנסה,0,0,"-1,200,000",0,0,0,0,0,0,"-1,200,000",0,0,0,0,"-967,729"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8301,השקעות במפעלי הממשלה,830113,השתתפות בהלוואות לעובדי,83011301,השתתפות בהלוואות לעובדי הוראה,תקנה פעילה,הוצאה,0,"200,000",0,0,0,0,0,"104,566","200,000",0,0,0,0,0,"94,169"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8301,השקעות במפעלי הממשלה,830113,השתתפות בהלוואות לעובדי,83011305,החזר הוצאות עובדי הוראה,תקנה פעילה,הכנסה,0,0,"-200,000",0,0,0,0,0,0,"-200,000",0,0,0,0,"-64,385"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020101,פיתוח מחשוב משרד האוצר,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020102,מחשוב רשות המסים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"28,872",0,0,"2,000",0,0,0,"28,347"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020103,הכנסות מגורמי חוץ - אגרת מחשב,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020104,דיור רשות המסים,תקנה פעילה,הוצאה,"7,388",0,0,0,0,0,0,608,0,0,383,0,0,0,447
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020105,הקמת משקפים במעברי הגבול,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020106,פיתוח שירותי עיבודים ממוחשבים,תקנה פעילה,הוצאה,"5,927",0,0,0,0,0,0,"31,468",0,0,"6,000",0,0,0,"27,494"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020107,פיתוח המדפיס הממשלתי,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020110,רזרבה לפיתוח,תקנה פעילה,הוצאה,"12,173",0,0,"14,626",0,0,0,"4,301",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020120,דיור רשות המסים (מס הכנסה),תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"4,296",0,0,"2,000",0,0,0,485
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020121,מחשוב רשות המסים (מס הכנסה),תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"9,166",0,0,"5,000",0,0,0,"5,648"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020130,פיתוח - המדפיס הממשלתי,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"5,009",0,0,0,0,0,0,194
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8302,פיתוח משרד האוצר,830201,הוצאות פיתוח,83020150,פעילות גבייה בממשלה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"2,645",0,0,"14,139",0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040109,רזרבה לקידום פרוייקט הגז טבעי,תקנה פעילה,הוצאה,"72,257",0,0,0,0,0,0,"1,556",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040111,גז טבעי - תכנון מערכת ההולכה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040112,מכרז להתקמת שוק סיטוני,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"2,459",0,0,0,0,0,0,"1,661"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040113,התקשרות עם חברת תכנון ותפעול מערכת הולכת הגז הטבעי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040115,גז טבעי - תכנון מערכת ההולכה - קו מרכזי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040120,הכנת תוכניות מתאר ארציות לקווי הולכת גז טבעי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040123,הוצאות מכרז אשלים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040124,הוצאות מכרז גז טבעי נוזלי,תקנה פעילה,הוצאה,"1,259",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040131,ייעוץ לפרוייקטי פיתוח,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,171,0,0,0,0,0,0,168
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040132,יעודה להוצאות בטחון,תקנה פעילה,הוצאה,"186,137",0,0,0,0,0,0,"1,412",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040133,רזרבה לעמידה ביעדי ההוצאה,תקנה פעילה,הוצאה,"111,181",0,0,0,0,0,0,5,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040134,יעודה להוצאות חירום אזרחיות,תקנה פעילה,הוצאה,"110,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040141,טיפול ברמת חובב,תקנה פעילה,הוצאה,"28,431",0,0,0,0,0,0,"53,627",0,0,0,0,0,0,"39,441"
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040142,פרוייקטים בשלטון מקומי,תקנה פעילה,הוצאה,"13,354",0,0,"13,022",0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040144,רזרבה לפרוייקטים באיכות סביבה,תקנה פעילה,הוצאה,"24,119",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040150,עתודה לפיתוח טכנולוגי,תקנה פעילה,הוצאה,"141,354",0,0,0,0,0,0,"1,655",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040151,מנהלת הקמת מרכזי תקשוב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040153,עתודה לפעילות פיננסית,תקנה פעילה,הוצאה,"250,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040154,"להב""ה תקציב הקמה","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040155,עתודה לפרוייקטים להפחתת עלויות חיצוניות,תקנה פעילה,הוצאה,"105,024",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040161,פרמיית סיכון בגין ערבויות חברת חשמל,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040184,פרוייקטים בהתאם להחלטות ממשלה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040185,הסכמי פיתוח,תקנה פעילה,הוצאה,"286,879",0,0,0,0,0,0,"1,259",0,0,0,0,0,0,0
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040190,תכנית רב שנתית לעידוד הצמיחה בירושלים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040191,תכנית רב שנתית לפיתוח אגן העיר העתיקה והר הזיתים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,7,הוצאות אחרות,72,הוצאות שונות,83,הוצאות פיתוח אחרות,8304,השקעות שונות,830401,השקעות שונות,83040192,פיתוח מנהרות הכותל,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
