שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,"תקנה פעילה / פש""ח",סוג הוצאה,תקציב מקורי - הוצאות נטו,תקציב מקורי - הוצאה מותנית בהכנסה,תקציב מקורי - הכנסה מיועדת,תקציב מקורי - הרשאה להתחייב,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-05,פיתוח שירותים,94-50-05-01,העברות הכנסות מאשפוז,תקנה פעילה,הכנסה,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-05,פיתוח שירותים,94-50-05-02,רזרבה לפיתוח שירותים,תקנה פעילה,הוצאה,25,0,0,0,25.5,0,0,0,0,0,0,26,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-05,פיתוח שירותים,94-50-05-04,ויסות לאשפוז הכללי -,תקנה פעילה,הוצאה,25,0,0,0,0,861,0,0,0,0,0,0,861,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-05,פיתוח שירותים,94-50-05-05,רזרבה לויסות כוננויות,תקנה פעילה,הוצאה,25,0,0,0,0,0,"3,600",0,0,0,0,0,0,"3,600",0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-05,פיתוח שירותים,94-50-05-06,רזרבה לויסות כוננויות,תקנה פעילה,הוצאה,25,0,0,0,0,0,"3,669",0,0,0,0,0,0,"3,669",0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-07,פיתוח שירותים בגין,94-50-07-01,העברת הכנסות מאשפוז,תקנה פעילה,הכנסה,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-07,פיתוח שירותים בגין,94-50-07-02,רזרבה לפיתוח שירותים,תקנה פעילה,הוצאה,100,0,0,0,4,0,0,0,0,0,0,4,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-11,מימון פעולות,94-50-11-01,העברת הכנסות מאשפוז,תקנה פעילה,הכנסה,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-11,מימון פעולות,94-50-11-02,רזרבה לפעולות,תקנה פעילה,הוצאה,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-12,"העברת הכנסות ביה""ח",94-50-12-01,העברת הכנסות מאשפוז,תקנה פעילה,הכנסה,"-187,652",0,0,0,0,0,0,"-57,002",0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-12,"העברת הכנסות ביה""ח",94-50-12-02,"העברת הכנסות ביה""ח",תקנה פעילה,הוצאה,"187,652",0,0,0,0,0,0,"57,002",0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-13,רזרבה לעמידה ביעדי,94-50-13-01,העברת הכנסות מאשפוז,תקנה פעילה,הכנסה,"-33,886",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-50,התיקרויות,94-50-13,רזרבה לעמידה ביעדי,94-50-13-02,רזרבה לעמידה ביעדי,תקנה פעילה,הוצאה,"33,886",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-71,הכנסות מרכז רפואי,94-71-01,"הכנסות מרכז רפואי ע""ש",94-71-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"1,238,585",0,0,0,0,0,0,"1,373,777",0,0,0,0,0,0,"1,332,246"
2012,94,בתי חולים ממשלתים,94-71,הכנסות מרכז רפואי,94-71-01,"הכנסות מרכז רפואי ע""ש",94-71-01-02,אחרות,תקנה פעילה,הכנסה,"12,205",0,0,0,0,0,0,"12,205",0,0,0,0,0,0,"11,816"
2012,94,בתי חולים ממשלתים,94-71,הכנסות מרכז רפואי,94-71-01,"הכנסות מרכז רפואי ע""ש",94-71-01-03,השתתפות בטחון,תקנה פעילה,הכנסה,"46,620",0,0,0,0,0,0,"46,620",0,0,0,0,0,0,"31,333"
2012,94,בתי חולים ממשלתים,94-71,הכנסות מרכז רפואי,94-71-01,"הכנסות מרכז רפואי ע""ש",94-71-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"57,084",0,0,0,0,0,0,"57,084",0,0,0,0,0,0,"114,351"
2012,94,בתי חולים ממשלתים,94-71,הכנסות מרכז רפואי,94-71-01,"הכנסות מרכז רפואי ע""ש",94-71-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,"4,654",0,0,0,0,0,0,"4,654",0,0,0,0,0,0,"4,654"
2012,94,בתי חולים ממשלתים,94-72,"הכנסות רמב""ם",94-72-01,"הכנסות רמב""ם",94-72-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"826,870",0,0,0,0,0,0,"901,488",0,0,0,0,0,0,"895,708"
2012,94,בתי חולים ממשלתים,94-72,"הכנסות רמב""ם",94-72-01,"הכנסות רמב""ם",94-72-01-02,אחרות,תקנה פעילה,הכנסה,"7,068",0,0,0,0,0,0,"7,068",0,0,0,0,0,0,"4,106"
2012,94,בתי חולים ממשלתים,94-72,"הכנסות רמב""ם",94-72-01,"הכנסות רמב""ם",94-72-01-03,השתתפות בטחון,תקנה פעילה,הכנסה,"28,150",0,0,0,0,0,0,"28,150",0,0,0,0,0,0,"22,703"
2012,94,בתי חולים ממשלתים,94-72,"הכנסות רמב""ם",94-72-01,"הכנסות רמב""ם",94-72-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"29,991",0,0,0,0,0,0,"29,991",0,0,0,0,0,0,"46,351"
2012,94,בתי חולים ממשלתים,94-73,"הכנסות בי""ח וולפסון",94-73-01,"הכנסות בי""ח וולפסון",94-73-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"450,504",0,0,0,0,0,0,"513,571",0,0,0,0,0,0,"505,715"
2012,94,בתי חולים ממשלתים,94-73,"הכנסות בי""ח וולפסון",94-73-01,"הכנסות בי""ח וולפסון",94-73-01-02,אחרות,תקנה פעילה,הכנסה,"2,677",0,0,0,0,0,0,"2,677",0,0,0,0,0,0,"2,951"
2012,94,בתי חולים ממשלתים,94-73,"הכנסות בי""ח וולפסון",94-73-01,"הכנסות בי""ח וולפסון",94-73-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"9,098",0,0,0,0,0,0,"9,098",0,0,0,0,0,0,"15,395"
2012,94,בתי חולים ממשלתים,94-73,"הכנסות בי""ח וולפסון",94-73-01,"הכנסות בי""ח וולפסון",94-73-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,"2,206",0,0,0,0,0,0,"2,206",0,0,0,0,0,0,"3,500"
2012,94,בתי חולים ממשלתים,94-74,"הכנסות בי""ח נהריה",94-74-01,"הכנסות בי""ח נהריה -",94-74-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"540,745",0,0,0,0,0,0,"576,812",0,0,0,0,0,0,"572,538"
2012,94,בתי חולים ממשלתים,94-74,"הכנסות בי""ח נהריה",94-74-01,"הכנסות בי""ח נהריה -",94-74-01-02,אחרות,תקנה פעילה,הכנסה,"6,878",0,0,0,0,0,0,"6,878",0,0,0,0,0,0,"5,458"
2012,94,בתי חולים ממשלתים,94-74,"הכנסות בי""ח נהריה",94-74-01,"הכנסות בי""ח נהריה -",94-74-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"2,858",0,0,0,0,0,0,"2,858",0,0,0,0,0,0,"6,433"
2012,94,בתי חולים ממשלתים,94-74,"הכנסות בי""ח נהריה",94-74-01,"הכנסות בי""ח נהריה -",94-74-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,619,0,0,0,0,0,0,619,0,0,0,0,0,0,"2,738"
2012,94,בתי חולים ממשלתים,94-75,"הכנסות בי""ח ע""ש אסף",94-75-01,"הכנסות ב""ח ע""ש אסף",94-75-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"619,067",0,0,0,0,0,0,"691,011",0,0,0,0,0,0,"682,651"
2012,94,בתי חולים ממשלתים,94-75,"הכנסות בי""ח ע""ש אסף",94-75-01,"הכנסות ב""ח ע""ש אסף",94-75-01-02,אחרות,תקנה פעילה,הכנסה,730,0,0,0,0,0,0,730,0,0,0,0,0,0,"2,349"
2012,94,בתי חולים ממשלתים,94-75,"הכנסות בי""ח ע""ש אסף",94-75-01,"הכנסות ב""ח ע""ש אסף",94-75-01-03,השתתפות בטחון,תקנה פעילה,הכנסה,"18,558",0,0,0,0,0,0,"18,558",0,0,0,0,0,0,"14,832"
2012,94,בתי חולים ממשלתים,94-75,"הכנסות בי""ח ע""ש אסף",94-75-01,"הכנסות ב""ח ע""ש אסף",94-75-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"6,886",0,0,0,0,0,0,"6,886",0,0,0,0,0,0,"13,020"
2012,94,בתי חולים ממשלתים,94-75,"הכנסות בי""ח ע""ש אסף",94-75-01,"הכנסות ב""ח ע""ש אסף",94-75-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,"3,936",0,0,0,0,0,0,"3,936",0,0,0,0,0,0,"8,906"
2012,94,בתי חולים ממשלתים,94-76,"הכנסות בי""ח הלל יפה",94-76-01,"הכנסות בי""ח הלל יפה",94-76-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"381,156",0,0,0,0,0,0,"437,580",0,0,0,0,0,0,"430,472"
2012,94,בתי חולים ממשלתים,94-76,"הכנסות בי""ח הלל יפה",94-76-01,"הכנסות בי""ח הלל יפה",94-76-01-02,אחרות,תקנה פעילה,הכנסה,"1,454",0,0,0,0,0,0,"1,454",0,0,0,0,0,0,"3,215"
2012,94,בתי חולים ממשלתים,94-76,"הכנסות בי""ח הלל יפה",94-76-01,"הכנסות בי""ח הלל יפה",94-76-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"4,191",0,0,0,0,0,0,"4,191",0,0,0,0,0,0,"8,967"
2012,94,בתי חולים ממשלתים,94-76,"הכנסות בי""ח הלל יפה",94-76-01,"הכנסות בי""ח הלל יפה",94-76-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,"1,620",0,0,0,0,0,0,"1,620",0,0,0,0,0,0,596
2012,94,בתי חולים ממשלתים,94-77,"הכנסות מרכז רפואי ע""ש",94-77-01,"הכנסות מרכז רפואי ע""ש",94-77-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"385,406",0,0,0,0,0,0,"427,820",0,0,0,0,0,0,"418,865"
2012,94,בתי חולים ממשלתים,94-77,"הכנסות מרכז רפואי ע""ש",94-77-01,"הכנסות מרכז רפואי ע""ש",94-77-01-02,אחרות,תקנה פעילה,הכנסה,351,0,0,0,0,0,0,351,0,0,0,0,0,0,"3,033"
2012,94,בתי חולים ממשלתים,94-77,"הכנסות מרכז רפואי ע""ש",94-77-01,"הכנסות מרכז רפואי ע""ש",94-77-01-03,השתתפות בטחון,תקנה פעילה,הכנסה,"8,661",0,0,0,0,0,0,"8,661",0,0,0,0,0,0,"10,221"
2012,94,בתי חולים ממשלתים,94-77,"הכנסות מרכז רפואי ע""ש",94-77-01,"הכנסות מרכז רפואי ע""ש",94-77-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"3,862",0,0,0,0,0,0,"3,862",0,0,0,0,0,0,"8,383"
2012,94,בתי חולים ממשלתים,94-77,"הכנסות מרכז רפואי ע""ש",94-77-01,"הכנסות מרכז רפואי ע""ש",94-77-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,"1,225",0,0,0,0,0,0,"1,225",0,0,0,0,0,0,"1,449"
2012,94,בתי חולים ממשלתים,94-78,"הכנסות בי""ח פוריה",94-78-01,"הכנסות בי""ח פוריה",94-78-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"196,398",0,0,0,0,0,0,"228,945",0,0,0,0,0,0,"229,552"
2012,94,בתי חולים ממשלתים,94-78,"הכנסות בי""ח פוריה",94-78-01,"הכנסות בי""ח פוריה",94-78-01-02,אחרות,תקנה פעילה,הכנסה,854,0,0,0,0,0,0,854,0,0,0,0,0,0,"2,148"
2012,94,בתי חולים ממשלתים,94-78,"הכנסות בי""ח פוריה",94-78-01,"הכנסות בי""ח פוריה",94-78-01-03,בטחון,תקנה פעילה,הכנסה,"3,989",0,0,0,0,0,0,"3,989",0,0,0,0,0,0,0
2012,94,בתי חולים ממשלתים,94-78,"הכנסות בי""ח פוריה",94-78-01,"הכנסות בי""ח פוריה",94-78-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"2,017",0,0,0,0,0,0,"2,017",0,0,0,0,0,0,"4,109"
2012,94,בתי חולים ממשלתים,94-79,"הכנסות בי""ח צפת",94-79-01,"הכנסות בי""ח צפת",94-79-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"211,237",0,0,0,0,0,0,"276,403",0,0,0,0,0,0,"267,735"
2012,94,בתי חולים ממשלתים,94-79,"הכנסות בי""ח צפת",94-79-01,"הכנסות בי""ח צפת",94-79-01-02,אחרות,תקנה פעילה,הכנסה,883,0,0,0,0,0,0,883,0,0,0,0,0,0,"2,992"
2012,94,בתי חולים ממשלתים,94-79,"הכנסות בי""ח צפת",94-79-01,"הכנסות בי""ח צפת",94-79-01-03,השתתפות בטחון,תקנה פעילה,הכנסה,"7,408",0,0,0,0,0,0,"7,408",0,0,0,0,0,0,"10,574"
2012,94,בתי חולים ממשלתים,94-79,"הכנסות בי""ח צפת",94-79-01,"הכנסות בי""ח צפת",94-79-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"2,306",0,0,0,0,0,0,"2,306",0,0,0,0,0,0,"5,696"
2012,94,בתי חולים ממשלתים,94-80,"הכנסות בי""ח עירוני",94-80-01,"הכנסות בי""ח עירוני",94-80-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"316,346",0,0,0,0,0,0,"360,280",0,0,0,0,0,0,"352,141"
2012,94,בתי חולים ממשלתים,94-80,"הכנסות בי""ח עירוני",94-80-01,"הכנסות בי""ח עירוני",94-80-01-02,אחרות,תקנה פעילה,הכנסה,816,0,0,0,0,0,0,816,0,0,0,0,0,0,"1,400"
2012,94,בתי חולים ממשלתים,94-80,"הכנסות בי""ח עירוני",94-80-01,"הכנסות בי""ח עירוני",94-80-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"6,293",0,0,0,0,0,0,"6,293",0,0,0,0,0,0,"7,815"
2012,94,בתי חולים ממשלתים,94-80,"הכנסות בי""ח עירוני",94-80-01,"הכנסות בי""ח עירוני",94-80-01-20,העברת הכנסות ממקרקעין,תקנה פעילה,הכנסה,456,0,0,0,0,0,0,456,0,0,0,0,0,0,104
2012,94,בתי חולים ממשלתים,94-81,הכנסות מרכז רפואי,94-81-01,הכנסות מרכז רפואי,94-81-01-01,הכנסות מאשפוז,תקנה פעילה,הכנסה,"1,255,987",0,0,0,0,0,0,"1,320,403",0,0,0,0,0,0,"1,294,778"
2012,94,בתי חולים ממשלתים,94-81,הכנסות מרכז רפואי,94-81-01,הכנסות מרכז רפואי,94-81-01-02,אחרות,תקנה פעילה,הכנסה,"15,068",0,0,0,0,0,0,"15,068",0,0,0,0,0,0,"12,194"
2012,94,בתי חולים ממשלתים,94-81,הכנסות מרכז רפואי,94-81-01,הכנסות מרכז רפואי,94-81-01-03,השתתפות בטחון,תקנה פעילה,הכנסה,"22,382",0,0,0,0,0,0,"22,382",0,0,0,0,0,0,"12,695"
2012,94,בתי חולים ממשלתים,94-81,הכנסות מרכז רפואי,94-81-01,הכנסות מרכז רפואי,94-81-01-04,הכנסות מתאגיד הבריאות,תקנה פעילה,הכנסה,"30,806",0,0,0,0,0,0,"30,806",0,0,0,0,0,0,"68,991"
2012,94,בתי חולים ממשלתים,94-82,השלמת הכנסות בתי חולים,94-82-01,השלמת הכנסות בתי חולים,94-82-01-01,השלמת הכנסות בתי חולים,תקנה פעילה,הכנסה,"552,073",0,0,0,0,0,0,"865,510",0,0,0,0,0,0,"865,510"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-03,אחזקה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-04,ספינת נתב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-05,אחזקה ואיספון גוררות,תקנה פעילה,הוצאה,"1,400",0,0,0,0,0,0,"1,800",0,0,0,0,0,0,"1,671"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-06,שרותים מטאורולוגים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-07,תפעול,תקנה פעילה,הוצאה,"2,350",0,0,0,0,0,0,"4,550",0,0,0,0,0,0,"2,152"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-09,דאר וטלפונים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-12,הפעלת גוררות - קבלן,תקנה פעילה,הוצאה,"8,200",0,0,0,0,0,0,"8,600",0,0,0,0,0,0,"8,597"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-13,דמי שימוש בגוררות,תקנה פעילה,הוצאה,"7,500",0,0,0,0,0,0,"7,500",0,0,0,0,0,0,"7,000"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-14,ביטוחי נמל,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-15,שמירה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-16,"נסיעות לחו""ל",תקנה פעילה,הוצאה,198,0,0,0,0,0,0,198,0,0,0,0,0,0,94
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-23,פיקוח ויעוץ,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-26,הפעלת גוררת שלישית,תקנה פעילה,הוצאה,600,0,0,0,0,0,0,600,0,0,0,0,0,0,45
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-30,רזרבה,תקנה פעילה,הוצאה,"7,407",0,0,0,0,0,0,"3,437",0,0,0,0,0,0,0
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-32,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,90,0,0,0,0,0,0,90,0,0,0,0,0,0,87
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-61,שיא כח אדם,תקנה פעילה,הוצאה,"1,480",0,0,0,5,0,0,"1,880",0,0,0,5,0,0,"1,727"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-62,עבודה בלתי צמיתה,תקנה פעילה,הוצאה,350,0,0,0,0,24,0,600,0,0,0,0,32,0,510
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-63,שעות נוספות,תקנה פעילה,הוצאה,980,0,0,0,0,0,"7,995","1,280",0,0,0,0,0,"8,475","1,266"
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-64,אחזקת רכב ונסיעות,תקנה פעילה,הוצאה,345,0,0,0,0,0,5,345,0,0,0,0,0,7,271
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-65,שכר עידוד,תקנה פעילה,הוצאה,20,0,0,0,0,0,395,20,0,0,0,0,0,395,15
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-66,כוננות מכונאי ראשי,תקנה פעילה,הוצאה,120,0,0,0,0,0,"1,280",140,0,0,0,0,0,"1,440",131
2012,95,נמל חדרה,95-02,הוצאות נמל חדרה,95-02-01,הוצאות נמל חדרה,95-02-01-96,רזרבה לעמידה ביעד,תקנה פעילה,הוצאה,960,0,0,0,0,0,0,960,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-69,חשבון מעבר,95-69-99,חשבון מעבר,95-69-99-99,חשבון מעבר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,נמל חדרה,95-72,הכנסות נמל חדרה,95-72-05,הכנסות נמל חדרה,95-72-05-01,אגרות כלי שייט,תקנה פעילה,הכנסה,"6,700",0,0,0,0,0,0,"6,700",0,0,0,0,0,0,"5,312"
2012,95,נמל חדרה,95-72,הכנסות נמל חדרה,95-72-05,הכנסות נמל חדרה,95-72-05-03,גביית אגרת מגדלאור,תקנה פעילה,הכנסה,115,0,0,0,0,0,0,115,0,0,0,0,0,0,46
2012,95,נמל חדרה,95-72,הכנסות נמל חדרה,95-72-05,הכנסות נמל חדרה,95-72-05-05,שרותים לאוניות,תקנה פעילה,הכנסה,65,0,0,0,0,0,0,65,0,0,0,0,0,0,56
2012,95,נמל חדרה,95-72,הכנסות נמל חדרה,95-72-05,הכנסות נמל חדרה,95-72-05-09,אגרות רציף,תקנה פעילה,הכנסה,"25,120",0,0,0,0,0,0,"25,120",0,0,0,0,0,0,"18,148"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-01,שיא כח אדם,תקנה פעילה,הוצאה,"68,846",0,0,0,536,0,0,"68,846",0,0,0,536,0,0,"63,575"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-02,הפרשה לפנסיה ופיצויים,תקנה פעילה,הוצאה,"9,711",0,0,0,0,0,0,"16,111",0,0,0,0,0,0,"15,623"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-03,עבודה בלתי צמיתה,תקנה פעילה,הוצאה,"9,098",0,0,0,0,972,0,"18,748",0,0,0,0,972,0,"18,847"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-04,שעות נוספות,תקנה פעילה,הוצאה,"2,426",0,0,0,0,0,"45,438","4,276",0,0,0,0,0,"45,438","4,498"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-07,תגמול לעובדים בגין,תקנה פעילה,הוצאה,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-12,כוננויות - אגף מידע,תקנה פעילה,הוצאה,589,0,0,0,0,0,"12,767",589,0,0,0,0,0,"12,767",479
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-13,שכר עידוד,תקנה פעילה,הוצאה,"8,927",0,0,0,0,0,"247,213","11,727",0,0,0,0,0,"247,213","11,004"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-14,כוננות לאגף הפיקוח,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,651,0,0,0,0,0,"15,400",533
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-15,העסקת מתמחים,תקנה פעילה,הוצאה,"1,011",0,0,0,0,108,0,"1,011",0,0,0,0,108,0,919
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-17,החזר הוצאות רכב,תקנה פעילה,הוצאה,"15,059",0,0,0,0,0,524,"15,059",0,0,0,0,0,524,"12,195"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-18,פרישת עובדים,תקנה פעילה,הוצאה,"2,887",0,0,0,0,0,0,"22,887",0,0,0,0,0,0,"22,233"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-19,העסקת סטודנטים - טיוב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-20,"העסקת עו""ד לשיערוך",תקנה פעילה,הוצאה,"2,359",0,0,0,0,252,0,"3,561",0,0,0,0,252,0,"3,512"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-21,"החזר הוצאות רכב לעו""ד",תקנה פעילה,הוצאה,603,0,0,0,0,0,21,603,0,0,0,0,0,21,334
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-23,העסקה אחר הצהריים,תקנה פעילה,הוצאה,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-24,שעות נוספות לפתיחת,תקנה פעילה,הוצאה,534,0,0,0,0,0,"10,000",0,0,0,0,0,0,"10,000",0
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-25,העסקת סטודנטים - קבלת,תקנה פעילה,הוצאה,"1,099",0,0,0,0,0,"29,731","1,949",0,0,0,0,0,"79,731","2,025"
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-26,עובדים לטיפול בשימושים,תקנה פעילה,הוצאה,337,0,0,0,0,36,0,337,0,0,0,0,36,0,122
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-09,הוצאות שכר,98-01-09-27,רזרבה לפרישה לשינוי,תקנה פעילה,הוצאה,"50,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,98,הוצאות מינהל מקרקעי,98-01,תחום פעולה כללי,98-01-15,מינהל,98-01-15-02,פעולות להגברת הגביה,תקנה פעילה,הוצאה,"4,000",0,0,0,0,0,0,"5,500",0,0,0,0,0,0,"4,491"
