שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ
2015,1,בטחון וסדר ציבורי,11,בטחון,15,משרד הבטחון,1501,בטחון,150102,תקציב הביטחון," 	50,622,550 "," 	7,321,789 "," 	-7,321,789 "," 	22,000,000 "," 	2,122 ", 	-00 
2015,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4131,רזרבות,413101,רזרבה להתייקרויות," 	3,114 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,32,משק המים,73,מפעלי מים,7330,פעולות במשק המים,733001,פעולות שונות במשק המים," 	93,004 "," 	2,450 "," 	-2,450 "," 	167,898 ", 	-00 , 	-00 
2015,3,תשתיות,32,משק המים,73,מפעלי מים,7331,פיתוח מקורות מים,733101,פיתוח מפעלי קולחין," 	140,000 ", 	-00 , 	-00 ," 	250,000 ", 	-00 , 	-00 
2015,3,תשתיות,32,משק המים,73,מפעלי מים,7332,פיתוח תשתיות ביוב,733201,מענקים ואשראי לתשתיות," 	752,638 "," 	70,000 "," 	-70,000 "," 	520,393 ", 	-00 , 	-00 
2015,3,תשתיות,32,משק המים,73,מפעלי מים,7333,סיוע לתאגידי מים וביוב,733301,מענקים לתאגידי מים," 	210,600 ", 	-00 , 	-00 ," 	300,000 ", 	-00 , 	-00 
2015,3,תשתיות,32,משק המים,73,מפעלי מים,7334,רזרבות,733401,רזרבה להתייקרויות," 	26,607 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,32,משק המים,73,מפעלי מים,7335,תמיכות במים,733501,תמיכות בספקי מים," 	87,066 "," 	120,562 "," 	-120,562 ", 	-00 , 	-00 , 	-00 
2015,3,תשתיות,33,אנרגיה,34,משרד האנרגיה והמים,3430,מטה המשרד,343001,הוצאות שכר," 	53,472 ", 	-00 , 	-00 , 	-00 , 	128 , 	992 
2015,3,תשתיות,33,אנרגיה,34,משרד האנרגיה והמים,3430,מטה המשרד,343002,תפעול ופעולות," 	21,318 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,33,אנרגיה,34,משרד האנרגיה והמים,3430,מטה המשרד,343003,יחידות מקצועיות," 	197,869 "," 	3,500 "," 	-3,500 "," 	45,000 ", 	-00 , 	-00 
2015,3,תשתיות,33,אנרגיה,34,משרד האנרגיה והמים,3431,מינהל האדמה והים,343101,הוצאות שכר," 	58,966 "," 	13,282 "," 	-13,282 ", 	-00 , 	174 , 	706 
2015,3,תשתיות,33,אנרגיה,34,משרד האנרגיה והמים,3431,מינהל האדמה והים,343102,תפעול ופעולות," 	23,827 "," 	35,718 "," 	-35,718 ", 	-00 , 	-00 , 	-00 
2015,3,תשתיות,33,אנרגיה,34,משרד האנרגיה והמים,3432,רזרבות,343201,רזרבה להתייקרויות," 	10,726 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,29,משרד הבינוי והשיכון,2901,משרד ראשי,290101,שכר," 	139,541 ", 	-00 , 	-00 , 	-00 , 	584 , 	512 
2015,3,תשתיות,34,בינוי ושיכון,29,משרד הבינוי והשיכון,2901,משרד ראשי,290102,תפעול," 	65,870 "," 	4,000 "," 	-4,000 ", 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,29,משרד הבינוי והשיכון,2901,משרד ראשי,290103,פעולות אכלוס," 	3,215 "," 	1,000 "," 	-1,000 ", 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,29,משרד הבינוי והשיכון,2902,פעולות המשרד,290201,שיקום שכונות חברתי," 	2,250 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,29,משרד הבינוי והשיכון,2904,רזרבות,290401,רזרבה לעמידה ביעד," 	1,884 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4201,סבסוד ריבית להלוואות,420101,סיוע לחסרי דירה," 	204,923 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4201,סבסוד ריבית להלוואות,420102,סיוע מיוחד," 	73,777 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4202,סיוע בשכר דירה,420201,עולים חדשים," 	653,605 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4202,סיוע בשכר דירה,420202,סיוע לותיקים," 	851,908 "," 	4,320 "," 	-4,320 ", 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4203,עמלות ניהול הסיוע,420301,עמלות ניהול הסיוע," 	222,872 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4204,רזרבות,420401,רזרבה להתייקרויות," 	54,761 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,42,מענקי בינוי ושיכון,4204,רזרבות,420402,רזרבה לעמידה ביעד," 	6,893 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,43,המרכז למיפוי ישראל,4302,שכר ותפעול,430201,שכר," 	52,906 ", 	-00 , 	-00 , 	-00 , 	228 , 	66 
2015,3,תשתיות,34,בינוי ושיכון,43,המרכז למיפוי ישראל,4302,שכר ותפעול,430202,תפעול," 	16,398 "," 	3,300 "," 	-3,300 ", 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,43,המרכז למיפוי ישראל,4303,פעולות מיפוי,430301,מערכות ופרוייקטים," 	13,536 "," 	17,500 "," 	-17,500 ", 	800 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,43,המרכז למיפוי ישראל,4304,רזרבות,430401,רזרבה להתייקרויות," 	1,636 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,43,המרכז למיפוי ישראל,4304,רזרבות,430402,רזרבה לעמידה ביעד, 	948 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7001,הלוואות לדיור,700101,הלוואות לדיור לחסרי," 	228,250 ", 	-00 , 	-00 ," 	235,400 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7001,הלוואות לדיור,700102,סיוע מיוחד," 	13,508 ", 	-00 , 	-00 ," 	15,509 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7001,הלוואות לדיור,700103,אשראי מסובסד והשתתפות," 	29,775 ", 	-00 , 	-00 ," 	30,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700201,"תכנון, פיקוח ומדידות"," 	34,600 "," 	70,000 "," 	-70,000 "," 	228,650 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700202,עבודות פיתוח לבנייה," 	15,100 "," 	500,000 "," 	-500,000 "," 	800,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700203,תשתיות לבנייה חדשה," 	22,500 "," 	33,000 "," 	-33,000 "," 	79,315 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700204,עבודות פיתוח בניהול," 	27,000 "," 	172,000 "," 	-172,000 "," 	705,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700205,פעולות תומכות בבניה," 	38,000 "," 	56,000 "," 	-56,000 "," 	76,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700206,משק סגור מודיעין," 	4,000 "," 	190,000 "," 	-190,000 "," 	180,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700207,משק סגור אלעד," 	2,000 "," 	10,000 "," 	-10,000 "," 	20,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700208,משק סגור מעלה אדומים," 	3,000 "," 	15,000 "," 	-15,000 "," 	34,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700209,משק סגור ראש העין," 	14,000 "," 	220,000 "," 	-220,000 "," 	500,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700210,משק סגור חומת שמואל," 	3,500 "," 	40,000 "," 	-40,000 "," 	70,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700211,משק סגור יבנה," 	4,000 "," 	50,000 "," 	-50,000 "," 	45,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700212,משק סגור חריש," 	10,000 "," 	270,000 "," 	-270,000 "," 	300,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700213,משק סגור נצרת עלית," 	6,000 "," 	25,000 "," 	-25,000 "," 	40,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700214,בנייה כפרית," 	70,665 "," 	141,500 "," 	-141,500 "," 	406,002 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700216,חברות מתכננות," 	5,000 ", 	-00 , 	-00 ," 	75,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7002,בנייה חדשה,700217,משק סגור בית שמש," 	10,000 "," 	160,000 "," 	-160,000 "," 	300,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7003,פעולות פיתוח במרקם,700301,שיקום שכונות ותשתיות," 	56,500 "," 	30,000 "," 	-30,000 "," 	60,873 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7003,פעולות פיתוח במרקם,700302,ריכוז מאמץ," 	15,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7003,פעולות פיתוח במרקם,700303,התחדשות עירונית," 	13,000 ", 	-00 , 	-00 ," 	34,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7003,פעולות פיתוח במרקם,700304,פיתוח תשתיות ומוסדות," 	20,500 ", 	-00 , 	-00 ," 	1,770 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7003,פעולות פיתוח במרקם,700306,תקן מוסדות ציבור," 	21,000 "," 	42,500 "," 	-42,500 "," 	76,441 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7004,פעולות שיכון,700401,פעולות שוטפות," 	208,275 "," 	10,000 "," 	-10,000 "," 	248,045 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7004,פעולות שיכון,700402,אבטחת מזרח ירושלים," 	61,774 ", 	-00 , 	-00 ," 	68,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7005,דיור ציבורי,700501,מכר הדיור הציבורי," 	15,382 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7005,דיור ציבורי,700505,דיור מוגן," 	40,000 "," 	15,000 "," 	-15,000 "," 	41,249 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7005,דיור ציבורי,700506,רכישת דירות נכסי רכישה," 	22,000 "," 	15,000 "," 	-15,000 "," 	28,007 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7005,דיור ציבורי,700507,תחזוקת הדיור הציבורי," 	52,000 "," 	12,700 "," 	-12,700 "," 	47,100 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7006,פיתוח תשתיות יישובי,700601,הסכמי העתקה," 	4,000 ", 	-00 , 	-00 ," 	70,000 ", 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7006,פיתוח תשתיות יישובי,700602,יישובי חולות חלוצה," 	4,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7006,פיתוח תשתיות יישובי,700603,ניצנים," 	5,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7006,פיתוח תשתיות יישובי,700604,ניצן," 	3,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7006,פיתוח תשתיות יישובי,700605,מזרח לכיש," 	7,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,34,בינוי ושיכון,70,שיכון,7007,רזרבה,700701,רזרבה להתייקרויות," 	24,685 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9820,הוצאות כלליות מטה,982001,שכר וכוח אדם," 	224,713 ", 	-00 , 	-00 , 	-00 , 	662 , 	556 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9820,הוצאות כלליות מטה,982002,"מיקור חוץ, תפעול"," 	219,869 ", 	-00 , 	-00 ," 	126,192 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9821,שמירה וניהול הקרקע,982101,שמירה על הקרקע," 	83,235 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9821,שמירה וניהול הקרקע,982102,ניהול נכסי הדיור," 	56,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982201,"הוצאות כלליות לשיווק,"," 	281,000 ", 	-00 , 	-00 ," 	12,000 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982202,החזרים ופסקי דין," 	216,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982203,תמורת היטל השבחה," 	675,386 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982204,תכנון," 	171,082 ", 	-00 , 	-00 ," 	341,000 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982205,פיתוח," 	667,019 ", 	-00 , 	-00 ," 	1,335,158 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982206,פינויים," 	940,000 ", 	-00 , 	-00 ," 	125,650 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982207,הנחות בקרקע," 	1,000,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9822,עיסקאות,982208,הרשות להסדרת הבדואים," 	170,000 ", 	-00 , 	-00 ," 	130,000 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9823,העברות לבעלים,982301,העברות לבעלים," 	1,750,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9824,הקרן לשטחים פתוחים,982401,הקרן לשטחים פתוחים," 	40,000 ", 	-00 , 	-00 ," 	90,000 ", 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9825,רזרבות,982501,רזרבות להתייקרויות," 	5,196 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9872,הכנסות שוטפות,987201,הכנסות מהשכרת נכסים," 	44,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9872,הכנסות שוטפות,987211,דמי חכירה שנתיים," 	400,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9872,הכנסות שוטפות,987221,הכנסות שונות," 	179,780 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987301,דמי היתר," 	623,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987302,דמי הסכמה," 	97,010 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987312,דמי חכירה מהוונים מבניה," 	13,350 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987313,דמי חכירה מהוונים," 	2,749,309 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987314,דמי חכירה מהוונים אחרים," 	1,406,200 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987315,מכירת מקרקעין," 	89,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987331,הכנסות שונות," 	22,250 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9873,הכנסות הון,987332,הכנסות מפרויקטים," 	385,600 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9874,החזר הכנסות שלא מויינו,987401,החזר הכנסות שלא מויינו, 	1 , 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9875,רזרבה להכנסות בגין,987501,רזרבה להכנסות בגין," 	445,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,3,תשתיות,35,רשות מקרקעי ישראל,98,הוצאות מינהל מקרקעי,9876,הכנסות נכסי רשות,987601,הכנסות נכסי רשות," 	44,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040601,שכר," 	8,879 ", 	-00 , 	-00 , 	-00 , 	-00 , 	358 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040603,אמרכלות," 	8,764 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040604,פעולות," 	6,500 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040608,הסכמים לקבוצות על פי," 	34,579 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040610,סיוע לפרטים - מגורים," 	20,479 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040611,סיוע לפרטים - תעסוקה," 	2,127 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040612,סיוע לעסקים," 	27,494 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0406,השלמת טיפול במפוני,040614,מימון פעולות משרדי," 	58,478 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045101,מטה המשרד," 	299,672 ", 	800 , 	-800 , 	-00 , 	185 ," 	2,800 "
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045104,תמיכות בארגוני הנצחה," 	46,783 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045105,הרשות לקידום מעמד האשה," 	13,880 ", 	-00 , 	-00 , 	-00 , 	4 , 	84 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045106,הרשות לפיתוח כלכלי של," 	12,547 ", 	-00 , 	-00 , 	-00 , 	-00 , 	826 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045107,ארכיון המדינה," 	25,007 ", 	50 , 	-50 ," 	5,000 ", 	39 , 	198 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045108,המטה הקיברנטי הלאומי," 	29,573 ", 	-00 , 	-00 , 	-00 , 	-00 , 	420 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045110,פרויקטים והחלטות ממשלה," 	31,000 "," 	4,000 "," 	-4,000 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045111,לשכת העיתונות הממשלתית," 	9,261 ", 	396 , 	-396 , 	-00 , 	30 , 	24 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045114,מטה ישראל דיגיטאלית," 	74,008 ", 	-00 , 	-00 ," 	260,000 ", 	-00 , 	72 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0451,משרד ראשי,045115,מטה התקשוב הממשלתי," 	17,433 ", 	-00 , 	-00 , 	-00 , 	15 , 	132 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0452,משרדי ממשלה ולשכות שרים,045201,חברי הממשלה," 	69,848 ", 	-00 , 	-00 , 	-00 , 	29 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0452,משרדי ממשלה ולשכות שרים,045202,המשרד לאזרחים ותיקים," 	46,303 ", 	-00 , 	-00 , 	-00 , 	4 , 	403 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0452,משרדי ממשלה ולשכות שרים,045203,המשרד לירושלים והתפוצות," 	10,000 ", 	-00 , 	-00 , 	-00 , 	-00 , 	227 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0452,משרדי ממשלה ולשכות שרים,045204,המשרד לעניינים," 	34,409 ", 	-00 , 	-00 , 	-00 , 	-00 , 	521 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0452,משרדי ממשלה ולשכות שרים,045209,לשכת סגן השר אופיר," 	1,539 ", 	-00 , 	-00 , 	-00 , 	-00 , 	96 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0453,סטטיסטיקה ממלכתית,045301,הלשכה המרכזית," 	165,345 "," 	6,383 "," 	-6,383 ", 	-00 , 	336 ," 	3,845 "
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0453,סטטיסטיקה ממלכתית,045302,ביצוע סקרים חיצוניים," 	5,457 "," 	2,000 "," 	-2,000 ", 	-00 , 	2 , 	221 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0453,סטטיסטיקה ממלכתית,045303,רזרבה לביצוע סקרים," 	24,265 ", 	-00 , 	-00 , 	-00 , 	-00 , 	592 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0454,הרבנות הראשית לישראל,045401,רבנות ראשית," 	16,857 "," 	1,700 "," 	-1,700 ", 	-00 , 	22 , 	464 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0455,נציבות שירות המדינה,045501,נציבות שירות המדינה," 	66,856 ", 	233 , 	-233 , 	-00 , 	113 , 	745 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0455,נציבות שירות המדינה,045502,תכניות מיוחדות," 	19,386 ", 	-00 , 	-00 , 	-00 , 	-00 ," 	1,104 "
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0456,המשרד לשיתוף פעולה,045601,שיתוף פעולה אזורי," 	32,523 ", 	-00 , 	-00 , 	-00 , 	3 , 	449 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0459,לשכת הקשר נתיב,045901,נתיב," 	63,537 ", 	-00 , 	-00 , 	-00 , 	74 , 	48 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0461,החטיבה להתיישבות,046104,מרחב דרום," 	67,900 "," 	7,500 "," 	-7,500 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0461,החטיבה להתיישבות,046105,פעולות המטה," 	25,198 "," 	32,690 "," 	-32,690 ", 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0461,החטיבה להתיישבות,046106,רזרבות," 	3,683 ", 	-00 , 	-00 , 	-00 , 	-00 , 	-00 
2015,4,משרדי מטה,41,ראש הממשלה,04,משרד ראש הממשלה,0462,המשרד לשירותי הדת,046201,מועצות דתיות," 	286,417 "," 	4,000 "," 	-4,000 ", 	-00 , 	-00 , 	-00 
