שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,תקציב מקורי - הכנסה מיועדת,מקורי - הרשאה,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-05,הכנסות איזורי עדיפות,הכנסות איזורי עדיפות לאומית,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,"-4,000",0,0,0,0,"-1,835"
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-06,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות באוכלוסיית הדרוזים והצ'רקסים,תקנה פעילה,הוצאה,0,0,0,"7,000",0,0,0,0,0,0,0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-07,הכנסות דרוזים וצ'רקסים,הכנסות דרוזים וצ'רקסים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-08,סבסוד עבודות פיתוח,סבסוד עבודות פיתוח דרוזים וצ'רקסים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-09,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות בדואים בצפון,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-10,הכנסות מגזר הדואי,הכנסות מגזר הדואי בצפון,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-11,סבסוד פעולות פיתוח,סבסוד פעולות פיתוח בדואים בצפון,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-12,תכנון ופיתוח מגזר כפרי,תכנון ופיתוח מגזר כפרי,תקנה פעילה,הוצאה,"3,000","15,000",0,"15,000",0,0,0,"9,811","15,000",0,"15,000",0,0,0,"4,334"
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-13,הכנסות מגזר כפרי,הכנסות מגזר כפרי,תקנה פעילה,הכנסה,0,0,"-15,000",0,0,0,0,0,0,"-15,000",0,0,0,0,"-12,018"
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-14,סבסוד עבודות פיתוח,סבסוד עבודות פיתוח מגזר כפרי,תקנה פעילה,הכנסה,"-1,000",0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-15,חברת הבקרה,חברת הבקרה,תקנה פעילה,הוצאה,"2,000",0,0,"2,000",0,0,0,"2,000",0,0,"2,000",0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-16,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות במגזר המיעוטים,תקנה פעילה,הוצאה,"2,000","16,000",0,"16,000",0,0,0,"6,822","6,000",0,"16,000",0,0,0,368
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-17,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח מגזר ערבי,תקנה פעילה,הכנסה,0,0,"-16,000",0,0,0,0,0,0,"-6,000",0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-04,עבודות פיתוח בניהול,70-02-04-18,סבסוד עבודות פיתוח,סבסוד עבודות פיתוח מגזר ערבי,תקנה פעילה,הכנסה,"-1,000",0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,-66
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-01,פינויים מאדמות רשות,פינויים מאדמות רשות מקרקעי ישרל,תקנה פעילה,הוצאה,"1,000","10,000",0,"9,000",0,0,0,"2,469","10,000",0,"9,000",0,0,0,"7,040"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-02,הכנסות מרשות מקרקעי,הכנסות מרשות מקרקעי ישראל,תקנה פעילה,הכנסה,0,0,"-10,000",0,0,0,0,0,0,"-10,000",0,0,0,0,"-6,000"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-03,פינויים לא כלכליים,פינויים לא כלכליים במימון משרד השיכון,תקנה פעילה,הוצאה,"1,000",0,0,"1,000",0,0,0,"2,369",0,0,0,0,0,0,23
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-04,שיקום תשתיות במסגרת,שיקום תשתיות במסגרת פרוייקט ישן מול חדש,תקנה פעילה,הוצאה,"2,000","30,000",0,"30,000",0,0,0,"41,023","30,000",0,"30,000",0,0,0,"14,193"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-05,הכנסות מהיטל ישן מול,הכנסות מהיטל ישן מול חדש,תקנה פעילה,הכנסה,0,0,"-30,000",0,0,0,0,0,0,"-30,000",0,0,0,0,"-30,638"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-06,סבסוד עדיפות לאומית,סבסוד עדיפות לאומית העירוני הכפרי ומשקים סגורים,תקנה פעילה,הוצאה,"81,500",0,0,0,0,0,0,"106,500",0,0,0,0,0,0,"84,354"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-07,סבסוד פיתוח,סבסוד פיתוח במגזר הדרוזי והצ'רקסי,תקנה פעילה,הוצאה,"5,000",0,0,0,0,0,0,"12,000",0,0,0,0,0,0,"11,999"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-08,סבסוד פיתוח במגזר,סבסוד פיתוח במגזר הבדואי בצפון,תקנה פעילה,הוצאה,"5,000",0,0,0,0,0,0,"2,000",0,0,0,0,0,0,"1,327"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-09,סבסוד פיתוח,סבסוד פיתוח במגזר הערבי,תקנה פעילה,הוצאה,"5,000",0,0,0,0,0,0,"10,000",0,0,0,0,0,0,"9,476"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-10,פעולות להאצת ענף הנדלן,פעולות להאצת ענף הנדלן וקידום השיווק בפריפריה,תקנה פעילה,הוצאה,"2,000",0,0,0,0,0,0,"9,425",0,0,"39,800",0,0,0,"5,389"
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-11,רישום שיכונים ציבוריים,רישום שיכונים ציבוריים,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"2,685",0,0,"1,070",0,0,0,668
2013,70,שיכון,70-02,בנייה חדשה,70-02-05,פעולות תומכות בבניה,70-02-05-12,עתודה לפינויים,עתודה לפינויים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-06,משק סגור מודיעין,70-02-06-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות,תקנה פעילה,הוצאה,"2,000","180,000",0,"180,000",0,0,0,"22,045","180,000",0,"100,000",0,0,0,"140,116"
2013,70,שיכון,70-02,בנייה חדשה,70-02-06,משק סגור מודיעין,70-02-06-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-200,000",0,0,0,0,0,0,"-200,000",0,0,0,0,"-168,202"
2013,70,שיכון,70-02,בנייה חדשה,70-02-06,משק סגור מודיעין,70-02-06-03,המשך פיתוח מודיעין,המשך פיתוח מודיעין,תקנה פעילה,הוצאה,0,"20,000",0,0,0,0,0,0,"20,000",0,0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-06,משק סגור מודיעין,70-02-06-04,השתתפות במשרדי ממשלה,השתתפות במשרדי ממשלה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-07,משק סגור אלעד,70-02-07-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות,תקנה פעילה,הוצאה,"2,000","30,000",0,"5,000",0,0,0,"17,410","10,000",0,"5,000",0,0,0,"3,648"
2013,70,שיכון,70-02,בנייה חדשה,70-02-07,משק סגור אלעד,70-02-07-02,הכנסה מהחזרי פיתוח,הכנסה מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-30,000",0,0,0,0,0,0,"-10,000",0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-08,משק סגור מעלה אדומים,70-02-08-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות,תקנה פעילה,הוצאה,"4,000","30,000",0,"25,000",0,0,0,"78,056","10,000",0,"25,000",0,0,0,"13,224"
2013,70,שיכון,70-02,בנייה חדשה,70-02-08,משק סגור מעלה אדומים,70-02-08-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-30,000",0,0,0,0,0,0,"-10,000",0,0,0,0,"-18,909"
2013,70,שיכון,70-02,בנייה חדשה,70-02-09,משק סגור ראש העין,70-02-09-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות,תקנה פעילה,הוצאה,"2,000","120,000",0,"240,000",0,0,0,"192,891","90,000",0,"208,500",0,0,0,"169,936"
2013,70,שיכון,70-02,בנייה חדשה,70-02-09,משק סגור ראש העין,70-02-09-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-120,000",0,0,0,0,0,0,"-90,000",0,0,0,0,"-115,550"
2013,70,שיכון,70-02,בנייה חדשה,70-02-10,משק סגור חומת שמואל,70-02-10-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות,תקנה פעילה,הוצאה,"2,000","75,000",0,"50,000",0,0,0,"118,053","75,000",0,"78,000",0,0,0,"39,907"
2013,70,שיכון,70-02,בנייה חדשה,70-02-10,משק סגור חומת שמואל,70-02-10-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-75,000",0,0,0,0,0,0,"-75,000",0,0,0,0,"-40,133"
2013,70,שיכון,70-02,בנייה חדשה,70-02-11,משק סגור יבנה,70-02-11-01,תכנון והוצאות פיתוח,תכנון והוצאות פיתוח,תקנה פעילה,הוצאה,"2,000","50,000",0,"20,000",0,0,0,"59,862","48,000",0,"45,000",0,0,0,"26,350"
2013,70,שיכון,70-02,בנייה חדשה,70-02-11,משק סגור יבנה,70-02-11-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-50,000",0,0,0,0,0,0,"-48,000",0,0,0,0,"-41,469"
2013,70,שיכון,70-02,בנייה חדשה,70-02-12,משק סגור חריש,70-02-12-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות,תקנה פעילה,הוצאה,"10,000","250,000",0,"50,000",0,0,0,"18,902","380,000",0,"400,000",0,0,0,"36,317"
2013,70,שיכון,70-02,בנייה חדשה,70-02-12,משק סגור חריש,70-02-12-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-250,000",0,0,0,0,0,0,"-380,000",0,0,0,0,"-363,167"
2013,70,שיכון,70-02,בנייה חדשה,70-02-12,משק סגור חריש,70-02-12-03,סבסוד עבודות פיתוח,סבסוד עבודות פיתוח,תקנה פעילה,הכנסה,"-3,000",0,0,0,0,0,0,"-10,000",0,0,0,0,0,0,"-10,000"
2013,70,שיכון,70-02,בנייה חדשה,70-02-12,משק סגור חריש,70-02-12-04,יעודה לפיתוח חריש,יעודה לפיתוח חריש,תקנה פעילה,הוצאה,0,0,0,"120,000",0,0,0,0,0,0,0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-13,משק סגור נצרת עלית,70-02-13-01,תכנון ועבודות פיתוח,תכנון ועבודות פיתוח,תקנה פעילה,הוצאה,"7,000","50,000",0,"60,000",0,0,0,"24,701","50,000",0,"15,000",0,0,0,"1,209"
2013,70,שיכון,70-02,בנייה חדשה,70-02-13,משק סגור נצרת עלית,70-02-13-02,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-50,000",0,0,0,0,0,0,"-50,000",0,0,0,0,"-7,811"
2013,70,שיכון,70-02,בנייה חדשה,70-02-13,משק סגור נצרת עלית,70-02-13-03,סבסוד עבודות פיתוח,סבסוד עבודות פיתוח,תקנה פעילה,הכנסה,"-5,000",0,0,0,0,0,0,"-5,000",0,0,0,0,0,0,"-2,535"
2013,70,שיכון,70-02,בנייה חדשה,70-02-13,משק סגור נצרת עלית,70-02-13-04,פעולות בסבסוד נוסף,פעולות בסבסוד נוסף,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"11,954",0,0,0,0,0,0,"9,332"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-01,תכנון פיקוח ומדידות,תכנון פיקוח ומדידות,תקנה פעילה,הוצאה,"10,000",0,0,"4,617",0,0,0,"16,598",0,0,"36,617",0,0,0,"15,459"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-02,סבסוד עבודות פיתוח,סבסוד עבודות פיתוח בביצוע על ידי מועצות,תקנה פעילה,הוצאה,"45,100","12,500",0,"70,000",0,0,0,"80,533","12,500",0,"90,000",0,0,0,"76,135"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-03,שיקום תשתיות ופיקוח,שיקום תשתיות ופיקוח,תקנה פעילה,הוצאה,"2,000",0,0,0,0,0,0,"3,867",0,0,0,0,0,0,"1,058"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-04,השתתפות בבנייה ובשיפוץ,השתתפות בבנייה ובשיפוץ מוסדות ציבור,תקנה פעילה,הוצאה,"18,000",0,0,0,0,0,0,"29,000",0,0,"47,900",0,0,0,"27,730"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-05,פיתוח תשתיות במסגרת,פיתוח תשתיות במסגרת משק סגור,תקנה פעילה,הוצאה,"5,000","60,000",0,"60,000",0,0,0,"6,018","40,000",0,"60,000",0,0,0,"41,905"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-06,יועצים,יועצים,תקנה פעילה,הוצאה,250,0,0,0,0,0,0,481,0,0,0,0,0,0,90
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-07,השתתפות במשרד החקלאות,השתתפות במשרד החקלאות,תקנה פעילה,הוצאה,"9,065",0,0,0,0,0,0,"11,565",0,0,0,0,0,0,"7,845"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-08,הכנסות משכר דירה,הכנסות משכר דירה,תקנה פעילה,הכנסה,0,0,"-12,500",0,0,0,0,0,0,"-12,500",0,0,0,0,"-11,783"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-09,הכנסות מהחזרי פיתוח,הכנסות מהחזרי פיתוח,תקנה פעילה,הכנסה,0,0,"-60,000",0,0,0,0,0,0,"-40,000",0,0,0,0,"-28,623"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-10,סבסוד עלויות פיתוח,סבסוד עלויות פיתוח בבנייה חדשה,תקנה פעילה,הכנסה,"-17,500",0,0,0,0,0,0,"-17,500",0,0,0,0,0,0,"-6,753"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-11,בתי קשישים בהתיישבות,בתי קשישים בהתיישבות,תקנה פעילה,הוצאה,"2,000",0,0,0,0,0,0,"2,878",0,0,0,0,0,0,"1,358"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-12,נווה ים תכנון ופיתוח,נווה ים תכנון ופיתוח,תקנה פעילה,הוצאה,"1,000","50,000",0,0,0,0,0,"1,500","10,000",0,"23,000",0,0,0,404
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-13,נווה ים הכנסות,נווה ים הכנסות,תקנה פעילה,הכנסה,0,0,"-50,000",0,0,0,0,0,0,"-10,000",0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-14,קידום ההתיישבות,קידום ההתיישבות בפריפריה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"2,993",0,0,"2,000",0,0,0,"2,472"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-15,משק כספי סגור - הקמת,משק כספי סגור - הקמת יישובים חדשים בפריפריה,תקנה פעילה,הוצאה,"5,000","90,000",0,0,0,0,0,"5,000","20,000",0,"70,000",0,0,0,"4,266"
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-16,הכנסות משק סגור,הכנסות משק סגור יישובים חדשים,תקנה פעילה,הכנסה,0,0,"-90,000",0,0,0,0,0,0,"-20,000",0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-17,עתודה לבנייה כפרית,עתודה לבנייה כפרית,תקנה פעילה,הוצאה,0,0,0,"50,000",0,0,0,0,0,0,0,0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-14,בנייה כפרית,70-02-14-18,חברות מתכננות,חברות מתכננות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,"43,000",0,0,0,0
2013,70,שיכון,70-02,בנייה חדשה,70-02-15,הרשות להסדרת התיישבות,70-02-15-01,תכנון פיקוח מדידות,תכנון פיקוח מדידות ופיתוח תשתיות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"11,000",0,0,0,0,0,0,"7,719"
2013,70,שיכון,70-02,בנייה חדשה,70-02-15,הרשות להסדרת התיישבות,70-02-15-02,הכנסות מרשות מקרקעי,הכנסות מרשות מקרקעי ישראל,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-15,הרשות להסדרת התיישבות,70-02-15-03,השתתפות בסבסוד,השתתפות בסבסוד,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-15,הרשות להסדרת התיישבות,70-02-15-04,פרוייקט השלמות פיתוח,פרוייקט השלמות פיתוח,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-15,הרשות להסדרת התיישבות,70-02-15-05,הכנסות לפרוייקט השלמות,הכנסות לפרוייקט השלמות פיתוח,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-02,בנייה חדשה,70-02-16,חברות מתכננות,70-02-16-01,תכנון חברות מתכננות,תכנון חברות מתכננות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"3,000",0,0,"45,000",0,0,0,0
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-01,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות במסגרת שיקום שכונות,תקנה פעילה,הוצאה,"17,000",0,0,"5,923",0,0,0,"25,761",0,0,"10,923",0,0,0,"24,598"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-02,תכנון ופיתוח תשתיות,תכנון ופיתוח תשתיות במסגרת תוכנית החומש לעולי אתיופיה,תקנה פעילה,הוצאה,"3,000",0,0,"5,000",0,0,0,"3,940",0,0,"5,000",0,0,0,"3,432"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-03,השלמות פיתוח בשכונות,השלמות פיתוח בשכונות ותיקות,תקנה פעילה,הוצאה,"11,000",0,0,0,0,0,0,"14,925",0,0,600,0,0,0,"12,208"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-04,השתתפות במימון הקמת,השתתפות במימון הקמת מוסדות ציבור במרקם הותיק עד שנת 1995,תקנה פעילה,הוצאה,"11,000",0,0,"2,950",0,0,0,"32,823",0,0,"37,950",0,0,0,"30,064"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-05,פיתוח העיר העתיקה בבאר,פיתוח העיר העתיקה בבאר שבע,תקנה פעילה,הוצאה,"3,000",0,0,0,0,0,0,"8,346",0,0,"6,000",0,0,0,929
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-06,תמיכה בחיזוק מבנים,תמיכה בחיזוק מבנים מפני רעידות אדמה,תקנה פעילה,הוצאה,500,0,0,"5,000",0,0,0,"1,600",0,0,0,0,0,0,64
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-07,השלמות פיתוח לבנייה עד,השלמות פיתוח לבנייה עד 1994,תקנה פעילה,הוצאה,"3,000",0,0,0,0,0,0,"8,125",0,0,0,0,0,0,"6,557"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-01,שיקום שכונות ותשתיות,70-03-01-08,הכנסות מפיתוח להשלמות,הכנסות מפיתוח להשלמות עד 1994,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-02,ריכוז מאמץ,70-03-02-01,ריכוז מאמץ ביישובי,ריכוז מאמץ ביישובי הפריפריה,תקנה פעילה,הוצאה,"30,000","25,000",0,"50,000",0,0,0,"52,000","25,000",0,"55,800",0,0,0,"60,510"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-02,ריכוז מאמץ,70-03-02-02,הכנסות ממכר דירות,הכנסות ממכר דירות,תקנה פעילה,הכנסה,0,0,"-25,000",0,0,0,0,0,0,"-25,000",0,0,0,0,"-23,965"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-03,התחדשות עירונית,70-03-03-01,תכנון וניהול פרוייקטים,תכנון וניהול פרוייקטים להתחדשות עירונית,תקנה פעילה,הוצאה,"8,000",0,0,"8,000",0,0,0,"9,347",0,0,"9,300",0,0,0,"6,999"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-03,התחדשות עירונית,70-03-03-02,תכנון תכניות מתאריות,תכנון תכניות מתאריות לפינוי ובינוי,תקנה פעילה,הוצאה,"4,000",0,0,"5,000",0,0,0,"4,484",0,0,"10,000",0,0,0,"2,254"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-03,התחדשות עירונית,70-03-03-03,עבודות פיתוח לפינוי,עבודות פיתוח לפינוי ובינוי,תקנה פעילה,הוצאה,0,0,0,"15,000",0,0,0,0,0,0,"14,200",0,0,0,0
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-01,פיתוח תשתיות ביישובי,פיתוח תשתיות ביישובי הערבים,תקנה פעילה,הוצאה,"2,500",0,0,0,0,0,0,"1,739",0,0,0,0,0,0,904
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-02,מוסדות ציבור ביישובי,מוסדות ציבור ביישובי הערבים,תקנה פעילה,הוצאה,"3,666",0,0,0,0,0,0,"9,654",0,0,"2,770",0,0,0,"8,887"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-03,תשתיות ביישובי הדרוזים,תשתיות ביישובי הדרוזים והצ'רקסים,תקנה פעילה,הוצאה,"5,000",0,0,0,0,0,0,"18,877",0,0,"8,000",0,0,0,"9,026"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-04,מוסדות ציבור ביישובי,מוסדות ציבור ביישובי הדרוזים והצ'רקסים,תקנה פעילה,הוצאה,"5,500",0,0,0,0,0,0,"7,995",0,0,0,0,0,0,"4,590"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-05,תשתיות ותיקות ביישובי,תשתיות ותיקות ביישובי הבדואים בצפון,תקנה פעילה,הוצאה,"1,500",0,0,0,0,0,0,"9,108",0,0,"5,000",0,0,0,"3,461"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-06,מוסדות ציבור ביישובי,מוסדות ציבור ביישובי הבדואים בצפון,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"3,580",0,0,"2,000",0,0,0,798
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-07,מוסדות ציבור ביישובי,מוסדות ציבור ביישובי הבדואים בדרום,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"17,308",0,0,"14,960",0,0,0,986
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-04,פיתוח תשתיות ומוסדות,70-03-04-08,תשתיות ומוסדות ציבור,תשתיות ומוסדות ציבור ביישובים מעורבים,תקנה פעילה,הוצאה,"1,000",0,0,0,0,0,0,"1,622",0,0,0,0,0,0,"1,113"
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-05,פעולות במימון,70-03-05-01,פעולות פיתוח במימון,פעולות פיתוח במימון האפוטרופוס הכללי,תקנה פעילה,הוצאה,0,"10,000",0,0,0,0,0,"2,050","10,075",0,75,0,0,0,723
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-05,פעולות במימון,70-03-05-02,הכנסות מהאפוטרופוס,הכנסות מהאפוטרופוס הכללי,תקנה פעילה,הכנסה,0,0,"-10,000",0,0,0,0,0,0,"-10,075",0,0,0,0,0
2013,70,שיכון,70-03,פעולות פיתוח במרקם,70-03-06,תקן מוסדות ציבור,70-03-06-01,תקן מוסדות ציבור,תקן מוסדות ציבור לבנייה החדשה,תקנה פעילה,הוצאה,"15,000","12,500",0,"18,441",0,0,0,"32,000","12,500",0,"18,639",0,0,0,"29,675"
