שנה,קוד רמה 1,שם רמה 1,קוד ושם רמה 1,קוד רמה 2,שם רמה 2,קוד ושם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד ושם סעיף,קוד תחום,שם תחום,קוד ושם תחום,קוד תכנית,שם תכנית,קוד ושם תכנית,קוד מיון רמה 1,שם מיון רמה 1,קוד ושם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,קוד ושם מיון רמה 2,הוצאה/הכנסה,סוג תקציב,הוצאה נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כח אדם,עבצ,כמות
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,36      ,משרד הכלכלה,36      -משרד הכלכלה,3643    ,שירות התעסוקה,3643    -שירות התעסוקה,364303  ,כלים תומכי השמה,364303  -כלים תומכי השמה,003,העברות,003-העברות,034,תשלומי העברה סוציאליים,034-תשלומי העברה סוציאליים,הוצאה,מקורי,9634,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,1,תקציב רגיל,29      ,משרד הבינוי והשיכון,29      -משרד הבינוי והשיכון,2999    ,חשבון מעבר,2999    -חשבון מעבר,299999  ,חשבון מעבר,299999  -חשבון מעבר,028,חשבונות מעבר,028-חשבונות מעבר,095,חשבונות מעבר,095-חשבונות מעבר,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2407    ,רכש שירותי בריאות,2407    -רכש שירותי בריאות,240713  ,שירותי בריאות הנפש,240713  -שירותי בריאות הנפש,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,27,קליטת עליה,27-קליטת עליה,1,תקציב רגיל,30      ,המשרד לקליטת העליה,30      -המשרד לקליטת העליה,3012    ,שירותי קליטה,3012    -שירותי קליטה,301206  ,קליטת עולי אתיופיה,301206  -קליטת עולי אתיופיה,003,העברות,003-העברות,031,מוצרים ציבוריים,031-מוצרים ציבוריים,הוצאה,מקורי,11500,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,24,רווחה,24-רווחה,1,תקציב רגיל,23      ,משרד הרווחה והשירותים,23      -משרד הרווחה והשירותים,2310    ,שירותים אישיים וחברתיים,2310    -שירותים אישיים וחברתיים,231082  ,סיוע למפוני חבל עזה,231082  -סיוע למפוני חבל עזה,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,98,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0453    ,סטטיסטיקה ממלכתית,0453    -סטטיסטיקה ממלכתית,045302  ,ביצוע סקרים חיצוניים,045302  -ביצוע סקרים חיצוניים,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,8911,2118,0,0,2,280,71002
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2045    ,חינוך התיישבותי,2045    -חינוך התיישבותי,204508  ,הוראת החקלאות,204508  -הוראת החקלאות,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,15308,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0406    ,השלמת טיפול במפוני,0406    -השלמת טיפול במפוני,040604  ,פעולות,040604  -פעולות,003,העברות,003-העברות,034,תשלומי העברה סוציאליים,034-תשלומי העברה סוציאליים,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9301    ,מרכז רפואי מזרע,9301    -מרכז רפואי מזרע,930103  ,סבסוד/ השתתפות,930103  -סבסוד/ השתתפות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9372    ,מרכז רפואי טירת הכרמל,9372    -מרכז רפואי טירת הכרמל,937201  ,מרכז רפואי טירת הכרמל,937201  -מרכז רפואי טירת הכרמל,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,35,רשות מקרקעי ישראל,35-רשות מקרקעי ישראל,5,מפעלים עסקיים,98      ,הוצאות מינהל מקרקעי,98      -הוצאות מינהל מקרקעי,9873    ,הכנסות הון,9873    -הכנסות הון,987301  ,דמי היתר,987301  -דמי היתר,004,הכנסות מיועדות,004-הכנסות מיועדות,042,הכנסות תקציב פיתוח,042-הכנסות תקציב פיתוח,הכנסה,מקורי,83851,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,43,משפטים,43-משפטים,1,תקציב רגיל,08      ,משרד המשפטים,08      -משרד המשפטים,0851    ,משרד ראשי,0851    -משרד ראשי,085117  ,ניהול פיקדונות,085117  -ניהול פיקדונות,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-500,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2027    ,חינוך על יסודי,2027    -חינוך על יסודי,202709  ,שכר לימוד על יסודי,202709  -שכר לימוד על יסודי,003,העברות,003-העברות,035,תמיכות לפי סעיף 3א,035-תמיכות לפי סעיף 3א,הוצאה,מקורי,0,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,52,חקלאות,52-חקלאות,1,תקציב רגיל,32      ,תמיכות שונות,32      -תמיכות שונות,3251    ,תמיכות לפי חוק צער,3251    -תמיכות לפי חוק צער,325101  ,תמיכות לפי חוק צער,325101  -תמיכות לפי חוק צער,003,העברות,003-העברות,038,סובסידיה,038-סובסידיה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,06      ,משרד הפנים,06      -משרד הפנים,0631    ,היחידה הארצית לפיקוח,0631    -היחידה הארצית לפיקוח,063103  ,רזרבות,063103  -רזרבות,001,שכר,001-שכר,104,רזרבה,104-רזרבה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,31,תחבורה,31-תחבורה,1,תקציב רגיל,40      ,משרד התחבורה והבטיחות,40      -משרד התחבורה והבטיחות,4052    ,תעופה,4052    -תעופה,405201  ,רשות התעופה האזרחית,405201  -רשות התעופה האזרחית,002,קניות,002-קניות,173,רזרבה,173-רזרבה,הוצאה,מקורי,520,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,46,משרדים נוספים,46-משרדים נוספים,1,תקציב רגיל,01      ,נשיא המדינה ולשכתו,01      -נשיא המדינה ולשכתו,0151    ,נשיא המדינה ומוסדותיו,0151    -נשיא המדינה ומוסדותיו,015101  ,נשיא המדינה,015101  -נשיא המדינה,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,3176,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,42,אוצר,42-אוצר,2,תקציב פיתוח,51      ,דיור ממשלתי,51      -דיור ממשלתי,5107    ,בינוי משרדי ממשלה ובתי,5107    -בינוי משרדי ממשלה ובתי,510703  ,שיפוץ והנגשת משרדי,510703  -שיפוץ והנגשת משרדי,004,הכנסות מיועדות,004-הכנסות מיועדות,042,הכנסות תקציב פיתוח,042-הכנסות תקציב פיתוח,הכנסה,מקורי,0,0,-2500,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9302    ,מרכז רפואי טירת הכרמל,9302    -מרכז רפואי טירת הכרמל,930203  ,סבסוד/השתתפות,930203  -סבסוד/השתתפות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2026    ,חינוך יסודי,2026    -חינוך יסודי,202609  ,שירותי עזר במערכת,202609  -שירותי עזר במערכת,003,העברות,003-העברות,029,שכר עקיף,029-שכר עקיף,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9320    ,מאגר הכנסות מרכזי,9320    -מאגר הכנסות מרכזי,932003  ,תכנית רזרבות מרכזים,932003  -תכנית רזרבות מרכזים,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2416    ,שירותי בריאות הציבור,2416    -שירותי בריאות הציבור,241601  ,מטה בריאות הציבור,241601  -מטה בריאות הציבור,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,36      ,משרד הכלכלה,36      -משרד הכלכלה,3640    ,"רגולציה, מחקר ואכיפה -","3640    -רגולציה, מחקר ואכיפה -",364002  ,רשם האגודות השיתופיות,364002  -רשם האגודות השיתופיות,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,2181,900,0,0,0,0,0
2016,8,הכנסות,8-הכנסות,82,מסים עקיפים,82-מסים עקיפים,4,הכנסות המדינה,00      ,הכנסות המדינה,00      -הכנסות המדינה,0013    ,מס קניה,0013    -מס קניה,001301  ,מס קניה,001301  -מס קניה,021,הכנסות המדינה - הכנסות,021-הכנסות המדינה - הכנסות,082,הכנסות ממיסים,082-הכנסות ממיסים,הכנסה,מקורי,0,0,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,12,בטחון פנים,12-בטחון פנים,2,תקציב פיתוח,52      ,פיתוח המשרד לביטחון-,52      -פיתוח המשרד לביטחון-,5240    ,פיתוח - שירות בתי הסוהר,5240    -פיתוח - שירות בתי הסוהר,524001  ,פיתוח שירות בתי הסוהר,524001  -פיתוח שירות בתי הסוהר,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,1,תקציב רגיל,54      ,רשויות פיקוח,54      -רשויות פיקוח,5433    ,יחידת סמך מינהל התכנון,5433    -יחידת סמך מינהל התכנון,543303  ,רזרבה מאקרו,543303  -רזרבה מאקרו,003,העברות,003-העברות,036,רזרבה,036-רזרבה,הוצאה,מקורי,935,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0452    ,משרדי ממשלה ולשכות שרים,0452    -משרדי ממשלה ולשכות שרים,045211  ,לשכת סגן שר,045211  -לשכת סגן שר,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,1,תקציב רגיל,54      ,רשויות פיקוח,54      -רשויות פיקוח,5433    ,יחידת סמך מינהל התכנון,5433    -יחידת סמך מינהל התכנון,543301  ,שכר וכוח אדם,543301  -שכר וכוח אדם,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,70830,0,0,0,190,1722,266745
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,12,בטחון פנים,12-בטחון פנים,1,תקציב רגיל,07      ,משרד לביטחון פנים,07      -משרד לביטחון פנים,0750    ,משרד לבטחון פנים,0750    -משרד לבטחון פנים,075002  ,קניות,075002  -קניות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,10170,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9320    ,מאגר הכנסות מרכזי,9320    -מאגר הכנסות מרכזי,932003  ,תכנית רזרבות מרכזים,932003  -תכנית רזרבות מרכזים,002,קניות,002-קניות,173,רזרבה,173-רזרבה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,13,בטחון-אחר,13-בטחון-אחר,1,תקציב רגיל,16      ,הוצאות חירום אזרחיות,16      -הוצאות חירום אזרחיות,1616    ,מרכיבי ביטחון,1616    -מרכיבי ביטחון,161604  ,מיגון יישובי סובב עזה,161604  -מיגון יישובי סובב עזה,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,42,אוצר,42-אוצר,1,תקציב רגיל,05      ,משרד האוצר,05      -משרד האוצר,0551    ,משרד האוצר ראשי,0551    -משרד האוצר ראשי,055108  ,"פעולות בחו""ל","055108  -פעולות בחו""ל",019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הכנסה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,42,אוצר,42-אוצר,1,תקציב רגיל,05      ,משרד האוצר,05      -משרד האוצר,0551    ,משרד האוצר ראשי,0551    -משרד האוצר ראשי,055113  ,מנהל הרכב הממשלתי,055113  -מנהל הרכב הממשלתי,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,850,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,53,תעשיה ותעסוקה,53-תעשיה ותעסוקה,1,תקציב רגיל,36      ,משרד הכלכלה,36      -משרד הכלכלה,3699    ,חשבון מעבר,3699    -חשבון מעבר,369999  ,חשבון מעבר,369999  -חשבון מעבר,028,חשבונות מעבר,028-חשבונות מעבר,095,חשבונות מעבר,095-חשבונות מעבר,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0451    ,משרד ראשי,0451    -משרד ראשי,045107  ,ארכיון המדינה,045107  -ארכיון המדינה,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,8210,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,2,תקציב פיתוח,70      ,שיכון,70      -שיכון,7002    ,בנייה חדשה,7002    -בנייה חדשה,700209  ,משק סגור ראש העין,700209  -משק סגור ראש העין,004,הכנסות מיועדות,004-הכנסות מיועדות,042,הכנסות תקציב פיתוח,042-הכנסות תקציב פיתוח,הכנסה,מקורי,0,0,-280000,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,43,משפטים,43-משפטים,1,תקציב רגיל,08      ,משרד המשפטים,08      -משרד המשפטים,0851    ,משרד ראשי,0851    -משרד ראשי,085114  ,רשות התאגידים,085114  -רשות התאגידים,004,הכנסות מיועדות,004-הכנסות מיועדות,041,הכנסות תקציב רגיל,041-הכנסות תקציב רגיל,הכנסה,מקורי,0,0,-85629,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,93      ,"בתי""ח פסיכיאטרים","93      -בתי""ח פסיכיאטרים",9313    ,מרכז גריאטרי שמואל,9313    -מרכז גריאטרי שמואל,931303  ,סבסוד/השתתפויות,931303  -סבסוד/השתתפויות,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,94      ,בתי חולים ממשלתים,94      -בתי חולים ממשלתים,9412    ,העברת הכנסות בתי חולים,9412    -העברת הכנסות בתי חולים,941205  ,העברת הכנסות בתי חולים,941205  -העברת הכנסות בתי חולים,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,301,הפחתות,301-הפחתות,הוצאה,מקורי,1286421,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,1,תקציב רגיל,29      ,משרד הבינוי והשיכון,29      -משרד הבינוי והשיכון,2902    ,פעולות המשרד,2902    -פעולות המשרד,290202  ,אבטחת מזרח ירושלים,290202  -אבטחת מזרח ירושלים,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,53000,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0461    ,החטיבה להתיישבות,0461    -החטיבה להתיישבות,046105  ,פעולות המטה,046105  -פעולות המטה,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,5,מפעלים עסקיים,91      ,פיתוח לאומי,91      -פיתוח לאומי,9102    ,מיזמים לאומיים,9102    -מיזמים לאומיים,910203  ,מיזמים לאומיים במגורים,910203  -מיזמים לאומיים במגורים,003,העברות,003-העברות,031,מוצרים ציבוריים,031-מוצרים ציבוריים,הוצאה,מקורי,600000,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2049    ,תמיכות בנושאי יהדות,2049    -תמיכות בנושאי יהדות,204902  ,מוסדות תורניים,204902  -מוסדות תורניים,003,העברות,003-העברות,035,תמיכות לפי סעיף 3א,035-תמיכות לפי סעיף 3א,הוצאה,מקורי,966391,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,52,חקלאות,52-חקלאות,1,תקציב רגיל,33      ,משרד החקלאות,33      -משרד החקלאות,3306    ,תמיכות בחקלאות,3306    -תמיכות בחקלאות,330601  ,תמיכות ומחקרים שנתים,330601  -תמיכות ומחקרים שנתים,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,3055,0,0,0,0,0,0
2016,5,ענפי משק,5-ענפי משק,55,תקשורת,55-תקשורת,1,תקציב רגיל,39      ,משרד התקשורת,39      -משרד התקשורת,3911    ,מנהל,3911    -מנהל,391103  ,חשבות,391103  -חשבות,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,1800,20000,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,45,פנים ושלטון מקומי,45-פנים ושלטון מקומי,1,תקציב רגיל,18      ,רשויות מקומיות,18      -רשויות מקומיות,1811    ,העברות לרשויות מקומיות,1811    -העברות לרשויות מקומיות,181101  ,כללי,181101  -כללי,003,העברות,003-העברות,035,תמיכות לפי סעיף 3א,035-תמיכות לפי סעיף 3א,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,47,שירותי דת,47-שירותי דת,1,תקציב רגיל,22      ,המשרד לשירותי דת,22      -המשרד לשירותי דת,2201    ,המשרד לשירותי דת,2201    -המשרד לשירותי דת,220107  ,המרכז למקומות קדושים,220107  -המרכז למקומות קדושים,003,העברות,003-העברות,031,מוצרים ציבוריים,031-מוצרים ציבוריים,הוצאה,מקורי,4845,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2413    ,מרכזים רפואיים לבריאות,2413    -מרכזים רפואיים לבריאות,241372  ,תחנה לילד ונוער ירושלים,241372  -תחנה לילד ונוער ירושלים,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,8,הכנסות,8-הכנסות,83,אגרות,83-אגרות,4,הכנסות המדינה,00      ,הכנסות המדינה,00      -הכנסות המדינה,0025    ,אגרות קנסות ורשיונות,0025    -אגרות קנסות ורשיונות,002504  ,אגרות רשיון לחברות בטוח,002504  -אגרות רשיון לחברות בטוח,021,הכנסות המדינה - הכנסות,021-הכנסות המדינה - הכנסות,082,הכנסות ממיסים,082-הכנסות ממיסים,הכנסה,מקורי,0,0,0,0,0,0,0
2016,1,בטחון וסדר ציבורי,1-בטחון וסדר ציבורי,11,בטחון,11-בטחון,1,תקציב רגיל,15      ,משרד הבטחון,15      -משרד הבטחון,1501    ,בטחון,1501    -בטחון,150102  ,תקציב הביטחון,150102  -תקציב הביטחון,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,354885,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2026    ,חינוך יסודי,2026    -חינוך יסודי,202605  ,הוראת המקצועות תוכניות,202605  -הוראת המקצועות תוכניות,003,העברות,003-העברות,035,תמיכות לפי סעיף 3א,035-תמיכות לפי סעיף 3א,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0452    ,משרדי ממשלה ולשכות שרים,0452    -משרדי ממשלה ולשכות שרים,045201  ,חברי הממשלה,045201  -חברי הממשלה,001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,19805,0,0,0,29,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,22,חינוך,22-חינוך,1,תקציב רגיל,20      ,משרד החינוך,20      -משרד החינוך,2045    ,חינוך התיישבותי,2045    -חינוך התיישבותי,204507  ,חטיבה עליונה בחינוך,204507  -חטיבה עליונה בחינוך,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,3500,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,35,רשות מקרקעי ישראל,35-רשות מקרקעי ישראל,5,מפעלים עסקיים,98      ,הוצאות מינהל מקרקעי,98      -הוצאות מינהל מקרקעי,9821    ,שמירה וניהול הקרקע,9821    -שמירה וניהול הקרקע,982101  ,שמירה על הקרקע,982101  -שמירה על הקרקע,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,57235,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,24,רווחה,24-רווחה,1,תקציב רגיל,23      ,משרד הרווחה והשירותים,23      -משרד הרווחה והשירותים,2301    ,תחום פעולה כללי,2301    -תחום פעולה כללי,230112  ,"האגף למערכות מידע,","230112  -האגף למערכות מידע,",019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,690,0,0,0,0,0,0
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,2,תקציב פיתוח,83      ,הוצאות פיתוח אחרות,83      -הוצאות פיתוח אחרות,8304    ,השקעות שונות,8304    -השקעות שונות,830402  ,רזרבה לרפורמה בתכנון,830402  -רזרבה לרפורמה בתכנון,007,השקעה,007-השקעה,044,רזרבה,044-רזרבה,הוצאה,מקורי,17898,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0462    ,המשרד לשירותי הדת,0462    -המשרד לשירותי הדת,046208  ,רזרבות,046208  -רזרבות,002,קניות,002-קניות,173,רזרבה,173-רזרבה,הוצאה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,5,מפעלים עסקיים,94      ,בתי חולים ממשלתים,94      -בתי חולים ממשלתים,9402    ,"בי""ח ע""ש רמב""ם חיפה","9402    -בי""ח ע""ש רמב""ם חיפה",940202  ,"קניות בי""ח רמב""ם חיפה","940202  -קניות בי""ח רמב""ם חיפה",001,שכר,001-שכר,030,שכר בארץ,030-שכר בארץ,הוצאה,מקורי,682,0,0,0,0,0,549
2016,7,הוצאות אחרות,7-הוצאות אחרות,72,הוצאות שונות,72-הוצאות שונות,2,תקציב פיתוח,83      ,הוצאות פיתוח אחרות,83      -הוצאות פיתוח אחרות,8306    ,השקעות בחברות,8306    -השקעות בחברות,830603  ,גופים במשבר - מימון,830603  -גופים במשבר - מימון,019,העברות  פנים תקציביות,019-העברות  פנים תקציביות,300,השתתפויות,300-השתתפויות,הוצאה,מקורי,0,0,0,0,0,0,0
2016,3,תשתיות,3-תשתיות,34,בינוי ושיכון,34-בינוי ושיכון,2,תקציב פיתוח,70      ,שיכון,70      -שיכון,7005    ,דיור ציבורי,7005    -דיור ציבורי,700501  ,דיור ציבורי - סוכנות,700501  -דיור ציבורי - סוכנות,004,הכנסות מיועדות,004-הכנסות מיועדות,042,הכנסות תקציב פיתוח,042-הכנסות תקציב פיתוח,הכנסה,מקורי,0,0,0,0,0,0,0
2016,2,שירותים חברתיים,2-שירותים חברתיים,21,בריאות,21-בריאות,1,תקציב רגיל,24      ,משרד הבריאות,24      -משרד הבריאות,2413    ,מרכזים רפואיים לבריאות,2413    -מרכזים רפואיים לבריאות,241346  ,באר יעקב - מרכז,241346  -באר יעקב - מרכז,002,קניות,002-קניות,033,קניות בארץ,033-קניות בארץ,הוצאה,מקורי,0,0,0,0,0,0,0
2016,4,משרדי מטה,4-משרדי מטה,41,ראש הממשלה,41-ראש הממשלה,1,תקציב רגיל,04      ,משרד ראש הממשלה,04      -משרד ראש הממשלה,0451    ,משרד ראשי,0451    -משרד ראשי,045104  ,תמיכות בארגוני הנצחה,045104  -תמיכות בארגוני הנצחה,003,העברות,003-העברות,035,תמיכות לפי סעיף 3א,035-תמיכות לפי סעיף 3א,הוצאה,מקורי,5585,0,0,0,0,0,0
