שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא,תאריך אישור
2013,52,006,שינוי תקציבי,2,קיצוץ לרזרבה,2,אישור ועדה,9000,52-50-04,רזרבה להתייקרויות,"-11,406",0,0,0,0,B123-Dec-13
2013,52,007,שינוי תקציבי,8,לרזרבה כללית,2,אישור ועדה,381,47-01-01,רזרבה כללית,0,0,0,"41,714",0,B123-Dec-13
2013,52,007,שינוי תקציבי,8,לרזרבה כללית,2,אישור ועדה,381,47-01-02,תוכנית מעבר - רזרבה,"1,402",0,0,0,0,B123-Dec-13
2013,52,007,שינוי תקציבי,8,לרזרבה כללית,2,אישור ועדה,381,52-30-01,פיתוח משרד,"-1,358",0,0,0,0,B123-Dec-13
2013,52,007,שינוי תקציבי,8,לרזרבה כללית,2,אישור ועדה,381,52-40-01,פיתוח שירות בתי הסוהר,"-2,440",0,0,"-51,714",0,B123-Dec-13
2013,52,007,שינוי תקציבי,8,לרזרבה כללית,2,אישור ועדה,381,52-50-02,פרוייקטים במחשוב,"10,000",0,0,"10,000",0,B123-Dec-13
2013,52,007,שינוי תקציבי,8,לרזרבה כללית,2,אישור ועדה,381,52-50-04,רזרבה להתייקרויות,"-7,604",0,0,0,0,B123-Dec-13
2013,52,008,שינוי תקציבי,7,שינוי פנימי,1,אישור אגף,0,52-40-01,פיתוח שירות בתי הסוהר,0,0,0,0,0,B122-Dec-13
2013,53,001,עודפים,5,עודפים,3,הודעה לועדה,0,53-10-01,הוצאות פיתוח,"12,742",0,0,0,0,B111-Sep-13
2013,53,002,שינויים פנימיים בתקציב פיתוח בתי משפט,7,שינוי פנימי,1,אישור אגף,0,53-10-01,הוצאות פיתוח,0,0,0,0,0,B115-Oct-13
2013,53,003,העברה לתשלומים,8,לרזרבה כללית,2,אישור ועדה,294,47-01-02,תוכנית מעבר - רזרבה,"62,313",0,0,0,0,B118-Dec-13
2013,53,003,העברה לתשלומים,8,לרזרבה כללית,2,אישור ועדה,294,53-10-01,הוצאות פיתוח,"-62,313",0,0,0,0,B118-Dec-13
2013,53,004,העברה לבטחון,2,קיצוץ לרזרבה,2,אישור ועדה,9000,53-11-01,רזרבות,"-3,555",0,0,0,0,B123-Dec-13
2013,54,001,"פניית עודפים רט""ג",5,עודפים,3,הודעה לועדה,0,54-13-01,רשות הטבע והגנים,"73,497",0,0,0,0,B111-Sep-13
2013,54,002,פנייה תקציבית לרשות הטבע והגנים,9,מרזרבה כללית,2,אישור ועדה,8,47-01-02,תוכנית מעבר - רזרבה,"-35,601",0,0,0,0,B108-Oct-13
2013,54,002,פנייה תקציבית לרשות הטבע והגנים,9,מרזרבה כללית,2,אישור ועדה,8,54-13-01,רשות הטבע והגנים,"35,601",0,0,0,0,B108-Oct-13
2013,54,003,עודפים- רשות החשמל ורשות הגז הטבעי,5,עודפים,3,הודעה לועדה,0,54-30-01,שכר ופעולות,"10,172",0,0,0,0,B111-Sep-13
2013,54,003,עודפים- רשות החשמל ורשות הגז הטבעי,5,עודפים,3,הודעה לועדה,0,54-31-02,הוצאות תפעול ופעילות,"6,004",0,0,0,0,B111-Sep-13
2013,54,004,פניית עודפים,5,עודפים,3,הודעה לועדה,0,54-10-02,תפעול,"5,618",0,0,0,0,B111-Sep-13
2013,54,004,פניית עודפים,5,עודפים,3,הודעה לועדה,0,54-11-02,תפעול,"4,087",0,0,0,0,B111-Sep-13
2013,54,004,פניית עודפים,5,עודפים,3,הודעה לועדה,0,54-12-01,המועצה הישראלית,"4,151",0,0,0,0,B111-Sep-13
2013,54,005,פניית עודפים - איגוד ערים כינרת,5,עודפים,3,הודעה לועדה,0,54-32-01,פעולות הסדרה,"30,195",0,0,0,0,B111-Sep-13
2013,54,006,איגוד ערים כינרת,7,שינוי פנימי,1,אישור אגף,0,54-32-01,פעולות הסדרה,0,0,0,0,0,B115-Sep-13
2013,54,007,המועצה לצרכנות,9,מרזרבה כללית,2,אישור ועדה,135,47-01-02,תוכנית מעבר - רזרבה,"-6,000",0,0,0,0,B130-Oct-13
2013,54,007,המועצה לצרכנות,9,מרזרבה כללית,2,אישור ועדה,135,54-12-01,המועצה הישראלית,"6,000",0,0,0,0,B130-Oct-13
2013,54,008,שינויים פנימים ברשות החשמל,7,שינוי פנימי,1,אישור אגף,0,54-30-01,שכר ופעולות,0,0,0,0,0,B111-Nov-13
2013,54,009,רשות הגז הטבעי,9,מרזרבה כללית,2,אישור ועדה,214,47-01-01,רזרבה כללית,0,0,0,"-7,250",0,B127-Nov-13
2013,54,009,רשות הגז הטבעי,9,מרזרבה כללית,2,אישור ועדה,214,47-01-02,תוכנית מעבר - רזרבה,"-3,945",0,0,0,0,B127-Nov-13
2013,54,009,רשות הגז הטבעי,9,מרזרבה כללית,2,אישור ועדה,214,54-31-01,שכר,0,0,0,0,0,B127-Nov-13
2013,54,009,רשות הגז הטבעי,9,מרזרבה כללית,2,אישור ועדה,214,54-31-02,הוצאות תפעול ופעילות,"3,945",0,0,"7,250",0,B127-Nov-13
2013,54,010,תקציב איגוד ערים כינרת,7,שינוי פנימי,1,אישור אגף,0,54-32-01,פעולות הסדרה,0,0,0,0,0,B102-Dec-13
2013,54,011,העברה למשרד הבטחון,2,קיצוץ לרזרבה,2,אישור ועדה,9000,54-10-80,רזרבה,"-2,687",0,0,0,0,B123-Dec-13
2013,54,011,העברה למשרד הבטחון,2,קיצוץ לרזרבה,2,אישור ועדה,9000,54-11-80,רזרבה,-332,0,0,0,0,B123-Dec-13
2013,54,011,העברה למשרד הבטחון,2,קיצוץ לרזרבה,2,אישור ועדה,9000,54-12-80,רזרבה,-203,0,0,0,0,B123-Dec-13
2013,54,012,הרשות לסחר הוגן - סוף שנה,7,שינוי פנימי,2,אישור ועדה,409,54-10-80,רזרבה,-485,0,0,0,0,B129-Dec-13
2013,54,012,הרשות לסחר הוגן - סוף שנה,7,שינוי פנימי,2,אישור ועדה,409,54-11-02,תפעול,"1,070",0,0,0,0,B129-Dec-13
2013,54,012,הרשות לסחר הוגן - סוף שנה,7,שינוי פנימי,2,אישור ועדה,409,54-11-80,רזרבה,-585,0,0,0,0,B129-Dec-13
2013,54,013,רשות הגז הטבעי- מזומן בגין הרשאה דצמבר13,9,מרזרבה כללית,2,אישור ועדה,430,47-01-02,תוכנית מעבר - רזרבה,"-5,458",0,0,0,0,B125-Dec-13
2013,54,013,רשות הגז הטבעי- מזומן בגין הרשאה דצמבר13,9,מרזרבה כללית,2,אישור ועדה,430,54-31-02,הוצאות תפעול ופעילות,"5,458",0,0,0,0,B125-Dec-13
2013,54,014,תקצוב רשות הטבע והגנים,9,מרזרבה כללית,2,אישור ועדה,464,47-01-02,תוכנית מעבר - רזרבה,"-16,010",0,0,0,0,B125-Dec-13
2013,54,014,תקצוב רשות הטבע והגנים,9,מרזרבה כללית,2,אישור ועדה,464,54-13-01,רשות הטבע והגנים,"16,010",0,0,0,0,B125-Dec-13
2013,54,015,הרשות להגבלים עסקיים,9,מרזרבה כללית,2,אישור ועדה,494,47-01-01,רזרבה כללית,0,0,0,0,0,B125-Dec-13
2013,54,015,הרשות להגבלים עסקיים,9,מרזרבה כללית,2,אישור ועדה,494,47-01-02,תוכנית מעבר - רזרבה,"-8,309",0,0,0,0,B125-Dec-13
2013,54,015,הרשות להגבלים עסקיים,9,מרזרבה כללית,2,אישור ועדה,494,54-10-01,שכר,"8,309",0,0,0,0,B125-Dec-13
2013,54,016,תקצוב הרשות לטבע וגנים,9,מרזרבה כללית,2,אישור ועדה,529,47-01-02,תוכנית מעבר - רזרבה,"-10,000",0,0,0,0,B126-Dec-13
2013,54,016,תקצוב הרשות לטבע וגנים,9,מרזרבה כללית,2,אישור ועדה,529,54-13-01,רשות הטבע והגנים,"13,000",0,0,0,0,B126-Dec-13
2013,54,016,תקצוב הרשות לטבע וגנים,9,מרזרבה כללית,2,אישור ועדה,529,54-32-01,פעולות הסדרה,"-3,000",0,0,0,0,B126-Dec-13
2013,55,001,עודפים מחויבים,5,עודפים,3,הודעה לועדה,0,55-01-20,עודפים,"9,889",0,0,0,0,B111-Sep-13
2013,55,002,העברת עודפים מחויבים,8,לרזרבה כללית,2,אישור ועדה,27,47-01-02,תוכנית מעבר - רזרבה,"9,889",0,0,0,0,B107-Oct-13
2013,55,002,העברת עודפים מחויבים,8,לרזרבה כללית,2,אישור ועדה,27,55-01-20,עודפים,"-9,889",0,0,0,0,B107-Oct-13
2013,55,003,קליטת עודפים,5,עודפים,3,הודעה לועדה,0,55-01-20,עודפים,"8,042",0,0,0,0,B123-Dec-13
2013,55,004,העברת עודפים לסעיף 83,8,לרזרבה כללית,2,אישור ועדה,222,47-01-02,תוכנית מעבר - רזרבה,"8,042",0,0,0,0,B120-Nov-13
2013,55,004,העברת עודפים לסעיף 83,8,לרזרבה כללית,2,אישור ועדה,222,55-01-20,עודפים,"-8,042",0,0,0,0,B120-Nov-13
2013,56,001,עודפים,5,עודפים,3,הודעה לועדה,0,56-02-01,עודפים,"4,056",0,0,0,0,B111-Sep-13
2013,56,002,העברת העודפים,8,לרזרבה כללית,2,אישור ועדה,25,47-01-02,תוכנית מעבר - רזרבה,"4,056",0,0,0,0,B107-Oct-13
2013,56,002,העברת העודפים,8,לרזרבה כללית,2,אישור ועדה,25,56-02-01,עודפים,"-4,056",0,0,0,0,B107-Oct-13
2013,60,001,התאמות מזומנים לביצוע,7,שינוי פנימי,2,אישור ועדה,9,60-02-10,בניית כיתות לימוד,"48,835",0,0,0,0,B108-Oct-13
2013,60,001,התאמות מזומנים לביצוע,7,שינוי פנימי,2,אישור ועדה,9,60-02-15,תשתיות היקפיות למבני,"-8,736",0,0,0,0,B108-Oct-13
2013,60,001,התאמות מזומנים לביצוע,7,שינוי פנימי,2,אישור ועדה,9,60-03-01,מענקים להצטידות,-52,0,0,0,0,B108-Oct-13
2013,60,001,התאמות מזומנים לביצוע,7,שינוי פנימי,2,אישור ועדה,9,60-06-01,חידוש מבנים במערכת,"-40,047",0,0,0,0,B108-Oct-13
2013,60,002,שינויים פנימיים,7,שינוי פנימי,1,אישור אגף,0,60-02-10,בניית כיתות לימוד,0,0,0,0,0,B129-Aug-13
2013,60,002,שינויים פנימיים,7,שינוי פנימי,1,אישור אגף,0,60-06-01,חידוש מבנים במערכת,0,0,0,0,0,B129-Aug-13
2013,60,003,עודפים- 100%,5,עודפים,3,הודעה לועדה,0,60-02-10,בניית כיתות לימוד,"72,680",0,0,0,0,B111-Sep-13
2013,60,003,עודפים- 100%,5,עודפים,3,הודעה לועדה,0,60-02-15,תשתיות היקפיות למבני,"8,736",0,0,0,0,B111-Sep-13
2013,60,003,עודפים- 100%,5,עודפים,3,הודעה לועדה,0,60-03-01,מענקים להצטידות,52,0,0,0,0,B111-Sep-13
2013,60,003,עודפים- 100%,5,עודפים,3,הודעה לועדה,0,60-06-01,חידוש מבנים במערכת,"55,333",0,0,0,0,B111-Sep-13
2013,60,004,פיצול אבו באסמה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,37,47-01-01,רזרבה כללית,0,0,0,"-40,989",0,B107-Oct-13
2013,60,004,פיצול אבו באסמה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,37,60-02-10,בניית כיתות לימוד,0,0,0,"36,650",0,B107-Oct-13
2013,60,004,פיצול אבו באסמה,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,37,60-06-01,חידוש מבנים במערכת,0,0,0,"4,339",0,B107-Oct-13
2013,60,005,הקדמת כיתות,7,שינוי פנימי,1,אישור אגף,0,60-02-10,בניית כיתות לימוד,0,0,0,0,0,B107-Oct-13
2013,60,006,פניית סוף שנה,9,מרזרבה כללית,2,אישור ועדה,174,47-01-02,תוכנית מעבר - רזרבה,"-314,595",0,0,0,0,B117-Nov-13
2013,60,006,פניית סוף שנה,9,מרזרבה כללית,2,אישור ועדה,174,60-02-10,בניית כיתות לימוד,"277,025",0,0,0,0,B117-Nov-13
2013,60,006,פניית סוף שנה,9,מרזרבה כללית,2,אישור ועדה,174,60-02-15,תשתיות היקפיות למבני,"1,560",0,0,0,0,B117-Nov-13
2013,60,006,פניית סוף שנה,9,מרזרבה כללית,2,אישור ועדה,174,60-06-01,חידוש מבנים במערכת,"36,010",0,0,0,0,B117-Nov-13
2013,60,007,גג לגג עם ביטוח לאומי,8,לרזרבה כללית,2,אישור ועדה,299,47-01-02,תוכנית מעבר - רזרבה,"4,323",0,0,0,0,B118-Dec-13
2013,60,007,גג לגג עם ביטוח לאומי,8,לרזרבה כללית,2,אישור ועדה,299,60-02-10,בניית כיתות לימוד,"-4,323",0,0,0,0,B118-Dec-13
2013,60,008,פניית התאמות סוף שנה,7,שינוי פנימי,2,אישור ועדה,344,60-02-10,בניית כיתות לימוד,"33,150",0,0,0,0,B118-Dec-13
2013,60,008,פניית התאמות סוף שנה,7,שינוי פנימי,2,אישור ועדה,344,60-03-01,מענקים להצטידות,"-1,000",0,0,0,0,B118-Dec-13
2013,60,008,פניית התאמות סוף שנה,7,שינוי פנימי,2,אישור ועדה,344,60-06-01,חידוש מבנים במערכת,"-32,150",0,0,0,0,B118-Dec-13
2013,60,009,העברת הרזרבה לעמידה ביעד ההוצאה,2,קיצוץ לרזרבה,2,אישור ועדה,9000,60-08-01,רזרבה לעמידה ביעדים,"-50,406",0,0,0,0,B123-Dec-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-02-02,"ביה""ח ממשלתיים","90,324",0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-02-03,מוסדות ציבוריים,"1,467",0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-02-05,תשתיות לשילוב חולי נפש,530,0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-02-06,תוכנית חיזוק הצפון,"31,352",0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-03-01,תכנון,"3,559",0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-03-02,סקטור ממשלתי,"25,823",0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-04-01,הצטיידות,80,0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-05-01,פרוייקט מיחשוב מרכזי,"5,297",0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-19-05,"תמיכה בקופ""ח כללית עפ""י",500,0,0,0,0,B111-Sep-13
2013,67,001,עודפים,5,עודפים,3,הודעה לועדה,0,67-19-06,תמיכה בפיתוח תשתיות,"1,185",0,0,0,0,B111-Sep-13
2013,67,002,העברה למשרד הביטחון,2,קיצוץ לרזרבה,2,אישור ועדה,9000,67-19-05,"תמיכה בקופ""ח כללית עפ""י","-16,820",0,0,0,0,B123-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,47-01-01,רזרבה כללית,0,0,0,"-182,516",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,47-01-02,תוכנית מעבר - רזרבה,"-117,695",0,0,0,0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-02-02,"ביה""ח ממשלתיים","15,687",0,0,"12,722",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-02-03,מוסדות ציבוריים,"-1,978",0,0,0,0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-02-05,תשתיות לשילוב חולי נפש,-950,0,0,0,0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-02-06,תוכנית חיזוק הצפון,"26,280",0,0,"-3,000",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-03-01,תכנון,"1,400",0,0,"2,500",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-03-02,סקטור ממשלתי,"-5,162",0,0,"8,100",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-04-01,הצטיידות,"61,014",0,0,"60,950",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-05-01,פרוייקט מיחשוב מרכזי,"-7,169",0,0,"-17,811",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-06-01,רזרבה להתייקרויות,"-18,075",0,0,0,0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-19-05,"תמיכה בקופ""ח כללית עפ""י","-16,204",0,0,"10,000",0,B125-Dec-13
2013,67,003,התאמות בתקציב הפיתוח של משרד הבריאות,9,מרזרבה כללית,2,אישור ועדה,480,67-19-06,תמיכה בפיתוח תשתיות,"62,852",0,0,"109,055",0,B125-Dec-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-11-01,מטה ולשכות אוכלוסין,"66,414",0,0,0,0,B111-Sep-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-11-02,מחשוב,"42,512",0,0,0,0,B111-Sep-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-11-03,תעודות זיהוי חכמות,"147,911",0,0,0,0,B111-Sep-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-12-01,מינהל האכיפה,"21,154",0,0,0,0,B111-Sep-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-12-02,טיפול במורחקים,971,0,0,0,0,B111-Sep-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-12-03,מינהל היתרים למעסיקים,"11,176",0,0,0,0,B111-Sep-13
2013,68,001,פניית עודפים,5,עודפים,3,הודעה לועדה,0,68-13-01,כללי,"1,948",0,0,0,0,B111-Sep-13
2013,68,002,פניית אוגוסט,7,שינוי פנימי,2,אישור ועדה,13,68-11-01,מטה ולשכות אוכלוסין,"4,987",0,0,0,0,B105-Nov-13
2013,68,002,פניית אוגוסט,7,שינוי פנימי,2,אישור ועדה,13,68-11-02,מחשוב,0,0,0,-2,0,B105-Nov-13
2013,68,002,פניית אוגוסט,7,שינוי פנימי,2,אישור ועדה,13,68-11-03,תעודות זיהוי חכמות,"-4,987",0,0,2,0,B105-Nov-13
2013,68,003,העברת תקנים ל-06,8,לרזרבה כללית,2,אישור ועדה,32,47-01-01,רזרבה כללית,0,0,0,0,0,B107-Oct-13
2013,68,003,העברת תקנים ל-06,8,לרזרבה כללית,2,אישור ועדה,32,68-11-03,תעודות זיהוי חכמות,0,0,0,0,0,B107-Oct-13
2013,68,004,מערכות שכר עידוד,7,שינוי פנימי,1,אישור אגף,0,68-11-01,מטה ולשכות אוכלוסין,0,0,0,0,0,B125-Nov-13
2013,68,005,העברה לממשל זמין - חתימה אלקטרונית,8,לרזרבה כללית,2,אישור ועדה,98,47-01-02,תוכנית מעבר - רזרבה,"7,200",0,0,0,0,B123-Oct-13
2013,68,005,העברה לממשל זמין - חתימה אלקטרונית,8,לרזרבה כללית,2,אישור ועדה,98,68-11-03,תעודות זיהוי חכמות,"-7,200",0,0,0,0,B123-Oct-13
2013,68,006,העברה לרשות למאגר ביומטרי,8,לרזרבה כללית,2,אישור ועדה,113,47-01-01,רזרבה כללית,"3,700",0,0,0,0,B105-Nov-13
2013,68,006,העברה לרשות למאגר ביומטרי,8,לרזרבה כללית,2,אישור ועדה,113,68-11-03,תעודות זיהוי חכמות,"-3,700",0,0,0,0,B105-Nov-13
2013,68,007,תיקון פניית עודפים + עלויות הרחקה,7,שינוי פנימי,2,אישור ועדה,136,68-11-01,מטה ולשכות אוכלוסין,"-20,571",0,0,0,0,B105-Nov-13
2013,68,007,תיקון פניית עודפים + עלויות הרחקה,7,שינוי פנימי,2,אישור ועדה,136,68-11-02,מחשוב,"5,262",0,0,0,0,B105-Nov-13
2013,68,007,תיקון פניית עודפים + עלויות הרחקה,7,שינוי פנימי,2,אישור ועדה,136,68-12-02,טיפול במורחקים,"11,011",0,0,0,0,B105-Nov-13
2013,68,007,תיקון פניית עודפים + עלויות הרחקה,7,שינוי פנימי,2,אישור ועדה,136,68-13-01,כללי,"4,298",0,0,0,0,B105-Nov-13
2013,68,008,העברה בין גגות למשרד הביטחון,2,קיצוץ לרזרבה,2,אישור ועדה,9000,68-90-01,רזרבה להתייקרויות +,"-13,418",0,0,0,0,B123-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,47-01-02,תוכנית מעבר - רזרבה,16,0,0,0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-11-01,מטה ולשכות אוכלוסין,"10,764",0,0,0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-11-02,מחשוב,200,450,-450,0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-11-03,תעודות זיהוי חכמות,"-21,038",0,0,0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-12-01,מינהל האכיפה,"-1,731",0,0,0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-12-02,טיפול במורחקים,"10,000","-1,400","1,400",0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-12-03,מינהל היתרים למעסיקים,"1,789",0,0,0,0,B125-Dec-13
2013,68,009,פניית סוף שנה,8,לרזרבה כללית,2,אישור ועדה,526,68-13-01,כללי,0,0,0,0,0,B125-Dec-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-01,"תכנון, פיקוח ומדידות","49,758",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-02,עבודות פיתוח לבנייה,"876,086",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-03,תשתיות לבנייה חדשה,"66,263",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-04,עבודות פיתוח בניהול,"32,818",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-05,פעולות תומכות בבניה,"48,911",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-06,משק סגור מודיעין,"22,045",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-07,משק סגור אלעד,"12,456",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-08,משק סגור מעלה אדומים,"22,451",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-09,משק סגור ראש העין,"209,391",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-10,משק סגור חומת שמואל,"68,678",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-11,משק סגור יבנה,"43,993",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-12,משק סגור חריש,"1,902",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-13,משק סגור נצרת עלית,"41,655",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-02-14,בנייה כפרית,"49,518",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-03-01,שיקום שכונות ותשתיות,"20,520",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-03-02,ריכוז מאמץ,"2,000",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-03-03,התחדשות עירונית,"2,831",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-03-04,פיתוח תשתיות ומוסדות,"12,767",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-03-05,פעולות במימון,"2,050",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-03-06,תקן מוסדות ציבור,"52,348",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-04-01,פעולות שוטפות,"73,169",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-04-02,אבטחת מזרח ירושלים,"4,171",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-01,מכר הדיור הציבורי,"4,917",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-02,הסכם עמידר,"48,919",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-03,הסכם שקמונה,"1,709",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-04,הסכם עמיגור,"11,026",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-05,דיור מוגן,"22,314",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-06,רכישת דירות נכסי רכישה,"22,097",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-05-07,תחזוקת הדיור הציבורי,"31,934",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-06-01,הסכמי העתקה,"22,531",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-06-02,יישובי חולות חלוצה,"2,212",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-06-03,ניצנים,"44,946",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-06-04,ניצן,"28,902",0,0,0,0,B111-Sep-13
2013,70,001,עודפים,5,עודפים,3,הודעה לועדה,0,70-06-05,מזרח לכיש,"22,805",0,0,0,0,B111-Sep-13
2013,70,002,פתיחת שנה תקציב הפיתוח משרד השיכון,6,הגדלה רגילה,2,אישור ועדה,14,70-02-02,עבודות פיתוח לבנייה,0,0,0,"-50,000",0,B107-Oct-13
