,,,,,,2013,,,,,2014,,,,
36,משרד הכלכלה,36-42,עידוד תעסוקת אוכלוסיות,36-42-02,האוכלוסיה הערבית-עידוד,,,,,,154363,0,0,0,0
36,משרד הכלכלה,36-42,עידוד תעסוקת אוכלוסיות,36-42-03,האוכלוסיה החרדית-עידוד,,,,,,84383,0,0,96000,0
36,משרד הכלכלה,36-42,עידוד תעסוקת אוכלוסיות,36-42-04,אוכלוסיות ייעודיות-,,,,,,103679,0,0,0,0
36,משרד הכלכלה,36-42,עידוד תעסוקת אוכלוסיות,36-42-05,משפחות חד הוריות-עידוד,,,,,,15000,0,0,0,0
36,משרד הכלכלה,36-43,שירות התעסוקה,36-43-01,שכר,,,,,,102200,0,0,0,539
36,משרד הכלכלה,36-43,שירות התעסוקה,36-43-02,תפעול ופעולות,,,,,,78941,3995,-3995,0,0
36,משרד הכלכלה,36-43,שירות התעסוקה,36-43-03,כלים תומכי השמה,,,,,,2960,0,0,0,0
36,משרד הכלכלה,36-43,שירות התעסוקה,36-43-04,רזרבה להתייקרויות,,,,,,7831,0,0,0,0
36,משרד הכלכלה,36-44,הכשרה מקצועית -,36-44-01,"תפעול, פעולות ושירותים",,,,,,6026,11700,-11700,0,0
36,משרד הכלכלה,36-44,הכשרה מקצועית -,36-44-03,הכשרת מבוגרים,,,,,,110687,0,0,15000,0
36,משרד הכלכלה,36-44,הכשרה מקצועית -,36-44-04,מרכזי הכשרה ממשלתיים,,,,,,7771,2100,-2100,0,0
36,משרד הכלכלה,36-44,הכשרה מקצועית -,36-44-05,הכשרת נוער - בתי,,,,,,540944,0,0,0,0
36,משרד הכלכלה,36-44,הכשרה מקצועית -,36-44-06,הכשרת הנדסאים וטכנאים,,,,,,159541,12500,-12500,0,0
36,משרד הכלכלה,36-45,רזרבה להתייקרויות,36-45-01,עתודה ליישום מדיניות,,,,,,190914,0,0,0,6
36,משרד הכלכלה,36-45,רזרבה להתייקרויות,36-45-02,רזרבה להתייקרויות,,,,,,101695,0,0,0,0
36,משרד הכלכלה,36-60,מנהלת השירות,36-60-01,מנהלת השירות,,,,,,126249,0,0,0,8
36,משרד הכלכלה,36-99,חשבון מעבר,36-99-99,חשבון מעבר,,,,,,0,0,0,0,0
37,משרד התיירות,37-01,מינהל ושירותים כלליים,37-01-01,שכר,"42,075",0,0,0,146.5,"41,421",0,0,0,144.5
37,משרד התיירות,37-01,מינהל ושירותים כלליים,37-01-02,מנהלה,"18,387",0,0,0,0,"18,437",0,0,0,0
37,משרד התיירות,37-01,מינהל ושירותים כלליים,37-01-03,מידע ובקרה,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-01,מינהל ושירותים כלליים,37-01-04,חברות תשתית תיירותית,"6,823",0,0,0,0,"6,823",0,0,0,0
37,משרד התיירות,37-02,פיתוח המוצר התיירותי,37-02-08,הכשרת כח אדם ושירותי,"4,847","1,000","-1,000",0,0,"4,847","1,000","-1,000",0,0
37,משרד התיירות,37-02,פיתוח המוצר התיירותי,37-02-10,השתתפות האפוטרופוס,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-02,פיתוח המוצר התיירותי,37-02-12,המרכז לפיתוח המקומות,"10,013","2,872","-2,872",0,0,"9,013","2,872","-2,872",0,0
37,משרד התיירות,37-03,המינהל לשיווק התיירות,37-03-04,שיווק תיירות בישראל,"14,736",40,-40,0,0,"14,736",40,-40,0,0
37,משרד התיירות,37-03,המינהל לשיווק התיירות,37-03-05,"הוצאות כלליות, שכר",0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-03,המינהל לשיווק התיירות,37-03-15,עידוד תיירות פנים,0,0,0,0,0,,,,,
37,משרד התיירות,37-03,המינהל לשיווק התיירות,37-03-16,פעולות שיווק תיירות,"85,264","3,024","-3,024","15,000",0,"85,264","3,024","-3,024","15,000",0
37,משרד התיירות,37-03,המינהל לשיווק התיירות,37-03-19,שיווק צפון,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-03,המינהל לשיווק התיירות,37-03-20,פיתוח מגזרי שוק שונים,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-04,פעולות תכנון וכלכלה,37-04-05,"פעולות תכנון, פיתוח",697,"1,350","-1,350",0,0,697,"1,350","-1,350",0,0
37,משרד התיירות,37-04,פעולות תכנון וכלכלה,37-04-07,חונכות עסקית,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-04,פעולות תכנון וכלכלה,37-04-08,"אסטרטגיה, מדיניות,","23,388",0,0,0,0,"21,388",0,0,0,0
37,משרד התיירות,37-06,רזרבה,37-06-01,רזרבה,"9,528",0,0,0,0,"6,124",0,0,0,0
37,משרד התיירות,37-07,תמיכה בפיתוח התיירות,37-07-01,מענקים על פי חוק,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-07,תמיכה בפיתוח התיירות,37-07-02,מענקים מינהליים,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-07,תמיכה בפיתוח התיירות,37-07-04,מענקים לפיתוח התיירות,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-08,רזרבה לתמיכות,37-08-01,רזרבה,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-09,אשראי לענף המלונאות,37-09-01,אשראי לענף המלונאות,"13,788",0,0,0,0,"17,276",0,0,0,0
37,משרד התיירות,37-10,השתתפויות,37-10-01,השתתפויות,0,0,0,0,0,0,0,0,0,0
37,משרד התיירות,37-99,חשבון מעבר,37-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-01,"מענקי מחקר ופיתוח עפ""י",0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-02,"מענקים לשלבי מו""פ",0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-03,"תשתיות מו""פ ומכוני מחקר",0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-04,"מו""פ בין לאומי",0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-05,בדיקת פרויקטים ומנהלות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-06,תוכניות סיוע אחרות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-02,מחקר ופיתוח תעשייתי,38-02-15,רזרבה להתיקרויות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-03,הטבות לעידוד השקעות הון,38-03-01,מענקים לפי חוק,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-03,הטבות לעידוד השקעות הון,38-03-02,הטבות מס - מסלול חלופי,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-03,הטבות לעידוד השקעות הון,38-03-03,ערבות מדינה (תיקון 39),0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-03,הטבות לעידוד השקעות הון,38-03-10,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-04,פעולות שונות לפיתוח,38-04-01,פתוח שווקים ליצוא ידע,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-04,פעולות שונות לפיתוח,38-04-04,"תמיכות בשיווק לחו""ל",0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-07,תמיכות בגופים המקדמים,38-07-01,תמיכה בפעולות גופים,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-09,תקינה,38-09-01,פעולות בתחום התקינה,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-10,ה.מ. חזוק הצפון והדרום,38-10-01,ה.מ. חיזוק הצפון,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-10,ה.מ. חזוק הצפון והדרום,38-10-02,תכנית הדרום,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-12,עידוד עסקים קטנים,38-12-01,חונכות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-12,עידוד עסקים קטנים,38-12-03,מימושי ערבויות מדינה,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-12,עידוד עסקים קטנים,38-12-05,קרן סיוע לעסקים קטנים,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-13,תמיכה בתעשייה,38-13-03,טיפול ממוקד,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-13,תמיכה בתעשייה,38-13-04,"נע""מ - אז""ת",0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-17,עתודות התעשייה,38-17-01,עתודות לתעשייה,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-17,עתודות התעשייה,38-17-02,עתודות למדען הראשי,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-18,אפוטרופוס כללי,38-18-01,תמיכות האפוטרופוס,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-19,הטבות לעידוד השקעות,38-19-01,מכרזי העסקה במפעלים,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-19,הטבות לעידוד השקעות,38-19-02,עתודה לתוכניות תעסוקה,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-19,הטבות לעידוד השקעות,38-19-03,מסלול להפחתת פליטות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-20,רזרבות,38-20-01,רזרבה להתיקרויות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-21,השתתפויות,38-21-01,השתתפויות,0,0,0,0,0,0,0,0,0,0
38,תמיכות בענפי המשק,38-30,המדען הראשי,38-30-01,מענקי מחקר ופיתוח,"475,672","452,000","-452,000","1,159,800",0,"362,634","452,000","-452,000","704,218",0
38,תמיכות בענפי המשק,38-30,המדען הראשי,38-30-02,"מענקי מו""פ לשלבים","397,276",0,0,"510,000",0,"519,538",0,0,"518,000",0
38,תמיכות בענפי המשק,38-30,המדען הראשי,38-30-03,"תשתיות מו""פ","44,480",0,0,"15,000",0,"49,512",0,0,"15,000",0
38,תמיכות בענפי המשק,38-30,המדען הראשי,38-30-04,"מו""פ בין-לאומי","339,400",0,0,0,0,"302,850",0,0,0,0
38,תמיכות בענפי המשק,38-30,המדען הראשי,38-30-10,רזרבה,"32,000",0,0,0,0,"32,000",0,0,80000,0
38,תמיכות בענפי המשק,38-40,עידוד המגזר העסקי,38-40-01,החוק לעידוד השקעות הון,"221,591",0,0,"100,000",0,"330,474",0,0,"100,000",0
38,תמיכות בענפי המשק,38-40,עידוד המגזר העסקי,38-40-02,מסלולי תמיכה מינהליים,"190,328",0,0,"165,000",0,"244,590",0,0,"165,000",0
38,תמיכות בענפי המשק,38-40,עידוד המגזר העסקי,38-40-03,עסקים קטנים ובינוניים,"185,396",0,0,"195,000",0,"153,999",0,0,0,0
38,תמיכות בענפי המשק,38-40,עידוד המגזר העסקי,38-40-04,קידום יצוא וסחר חוץ,"88,596","27,898","-27,898",0,0,"100,526","27,898","-27,898",0,0
38,תמיכות בענפי המשק,38-40,עידוד המגזר העסקי,38-40-09,פעולות כלליות לקידום,"5,096",0,0,"157,200",0,"10,445",0,0,"209,580",0
38,תמיכות בענפי המשק,38-50,תמיכות בגופים ציבוריים,38-50-01,"תקינה, איכות והסמכה","3,667",0,0,0,0,"3,630",0,0,0,0
38,תמיכות בענפי המשק,38-60,מלאי חירום,38-60-01,מלאי חירום,"20,094",0,0,0,0,"20,633",0,0,0,0
38,תמיכות בענפי המשק,38-80,רזרבה,38-80-01,רזרבה,"57,232",0,0,0,0,"44,608",0,0,0,0
39,משרד התקשורת,39-01,תחום פעולה כללי,39-01-10,שירותים מרכזיים,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-01,תחום פעולה כללי,39-01-11,מינהל וארגון,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-01,תחום פעולה כללי,39-01-12,כלכלה ותקציבים,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-01,תחום פעולה כללי,39-01-13,חשבות,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-01,תחום פעולה כללי,39-01-16,מחשוב,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-02,הנדסה ורישוי,39-02-20,שירותים מרכזיים,0,0,0,0,0,,,,,
39,משרד התקשורת,39-04,המועצה לשידורי כבלים,39-04-30,המועצה לשידורי כבלים,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-06,אגף הספקטרום,39-06-11,שירותים מרכזיים,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-07,פיקוח על בנק הדואר,39-07-20,שירותים מרכזיים,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-08,המינהלת להסדרת,39-08-90,פעולות,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-10,קידום והסדרת התחרות,39-10-01,קידום והסדרת התחרות,0,0,0,0,0,0,0,0,0,0
39,משרד התקשורת,39-11,מנהל,39-11-01,שכר,"36,553",0,0,0,89,"35,593",0,0,0,88
39,משרד התקשורת,39-11,מנהל,39-11-02,מנהל וארגון,"10,139",0,0,0,0,"9,795",0,0,0,0
39,משרד התקשורת,39-11,מנהל,39-11-03,חשבות,200,"20,000","-20,000",0,0,200,"20,000","-20,000",0,0
39,משרד התקשורת,39-11,מנהל,39-11-04,אגף הספקטרום,150,150,-150,0,0,150,150,-150,0,0
39,משרד התקשורת,39-11,מנהל,39-11-05,המועצה לשידורי הכבלים,"3,569",0,0,0,0,"8,454",0,0,0,0
39,משרד התקשורת,39-12,רזרבה,39-12-01,רזרבה,"1,725",0,0,0,0,"1,626",0,0,0,0
39,משרד התקשורת,39-99,חשבון מעבר,39-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
40,תחבורה,40-03,משרד התחבורה-ראשי,40-03-01,משרד התחבורה- תפעול,0,0,0,0,0,,,,,
40,תחבורה,40-03,משרד התחבורה-ראשי,40-03-02,אגף מערכות מידע,0,0,0,0,0,,,,,
40,תחבורה,40-03,משרד התחבורה-ראשי,40-03-03,מינהל התנועה,0,0,0,0,0,,,,,
40,תחבורה,40-03,משרד התחבורה-ראשי,40-03-04,רשות הספנות והנמלים,0,0,0,0,0,,,,,
40,תחבורה,40-05,תעופה אזרחית,40-05-01,רשות התעופה האזרחית,0,0,0,0,0,,,,,
40,תחבורה,40-06,מטאורולוגיה,40-06-01,השירות המטאורולוגי,0,0,0,0,0,,,,,
40,תחבורה,40-07,בטיחות בדרכים,40-07-01,הרשות הלאומית לבטיחות,0,0,0,0,0,,,,,
40,תחבורה,40-50,משרד ראשי,40-50-01,משרד התחבורה - ראשי,"234,133","34,050","-34,050","12,000",481,,,,,
40,תחבורה,40-50,משרד ראשי,40-50-02,השירות המטאורולוגי,"29,489",0,0,0,75.5,,,,,
40,תחבורה,40-51,תחבורה ימית,40-51-01,רשות הספנות והנמלים,"7,686","31,090","-31,090",0,59,,,,,
40,תחבורה,40-52,תעופה,40-52-01,רשות התעופה האזרחית,"32,151","37,398","-37,398",0,86,,,,,
40,תחבורה,40-53,בטיחות בדרכים,40-53-01,הרשות לבטיחות בדרכים,"129,109",300,-300,"11,000",0,,,,,
40,תחבורה,40-54,תחבורה ציבורית,40-54-01,רשות תחבורה ציבורית,"5,297",0,0,0,42,,,,,
40,תחבורה,40-59,רזרבה,40-59-01,רזרבה,"15,130",0,0,0,0,,,,,
40,תחבורה,40-60,רזרבה,40-60-01,רזרבות - תחבורה,0,0,0,0,0,,,,,
40,תחבורה,40-99,חשבון מעבר,40-99-99,חשבון מעבר,0,0,0,0,0,,,,,
40,"משרד התחבורה, התשתיות",40-03,משרד התחבורה-ראשי,40-03-01,משרד התחבורה- תפעול,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-03,משרד התחבורה-ראשי,40-03-02,אגף מערכות מידע,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-03,משרד התחבורה-ראשי,40-03-03,מינהל התנועה,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-03,משרד התחבורה-ראשי,40-03-04,רשות הספנות והנמלים,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-05,תעופה אזרחית,40-05-01,רשות התעופה האזרחית,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-06,מטאורולוגיה,40-06-01,השירות המטאורולוגי,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-07,בטיחות בדרכים,40-07-01,הרשות הלאומית לבטיחות,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-50,משרד ראשי,40-50-01,משרד התחבורה - ראשי,,,,,,220841,34050,-34050,12000,471
40,"משרד התחבורה, התשתיות",40-50,משרד ראשי,40-50-02,השירות המטאורולוגי,,,,,,29697,0,0,0,75.5
40,"משרד התחבורה, התשתיות",40-51,תחבורה ימית,40-51-01,רשות הספנות והנמלים,,,,,,7840,31090,-31090,0,59
40,"משרד התחבורה, התשתיות",40-52,תעופה,40-52-01,רשות התעופה האזרחית,,,,,,32605,37398,-37398,0,86
40,"משרד התחבורה, התשתיות",40-53,בטיחות בדרכים,40-53-01,הרשות לבטיחות בדרכים,,,,,,135410,300,-300,11000,0
40,"משרד התחבורה, התשתיות",40-54,תחבורה ציבורית,40-54-01,רשות תחבורה ציבורית,,,,,,9177,0,0,0,42
40,"משרד התחבורה, התשתיות",40-59,רזרבה,40-59-01,רזרבה,,,,,,11290,0,0,0,0
40,"משרד התחבורה, התשתיות",40-60,רזרבה,40-60-01,רזרבות - תחבורה,,,,,,0,0,0,0,0
40,"משרד התחבורה, התשתיות",40-99,חשבון מעבר,40-99-99,חשבון מעבר,,,,,,0,0,0,0,0
41,רשות ממשלתית למים,41-01,רשות המים,41-01-01,הוצאות שכר,0,0,0,0,0,0,0,0,0,0
41,רשות ממשלתית למים,41-01,רשות המים,41-01-02,אמרכלות,0,0,0,0,0,0,0,0,0,0
41,רשות ממשלתית למים,41-01,רשות המים,41-01-03,פעולות במשק המים,0,0,0,0,0,0,0,0,0,0
41,רשות ממשלתית למים,41-01,רשות המים,41-01-04,רזרבה - הרשות הממשלתית,0,0,0,0,0,0,0,0,0,0
41,רשות ממשלתית למים,41-30,תקציב הרשות הממשלתית,41-30-01,הוצאות שכר,"51,726",0,0,0,125.5,"52,049",0,0,0,123.5
41,רשות ממשלתית למים,41-30,תקציב הרשות הממשלתית,41-30-02,קניות,"26,532",367,-367,0,0,"25,068",367,-367,0,0
41,רשות ממשלתית למים,41-30,תקציב הרשות הממשלתית,41-30-03,פעולות במשק המים,"20,401","1,288","-1,288",0,0,"20,239","1,288","-1,288",0,0
41,רשות ממשלתית למים,41-31,רזרבות,41-31-01,רזרבה להתייקרויות,"3,608",0,0,0,0,"2,719",0,0,0,0
42,מענקי בינוי ושיכון,42-01,סבסוד ריבית להלוואות,42-01-01,סיוע לחסרי דירה,"245,988",0,0,0,0,"221,442",0,0,0,0
42,מענקי בינוי ושיכון,42-01,סבסוד ריבית להלוואות,42-01-02,סיוע מיוחד,"102,679",0,0,0,0,"79,080",0,0,0,0
42,מענקי בינוי ושיכון,42-02,סיוע בשכר דירה,42-02-01,עולים חדשים,"670,022",0,0,0,0,"653,605",0,0,0,0
42,מענקי בינוי ושיכון,42-02,סיוע בשכר דירה,42-02-02,סיוע לותיקים,"750,926","4,320","-4,320",0,0,"784,546","4,320","-4,320",0,0
42,מענקי בינוי ושיכון,42-03,עמלות ניהול הסיוע,42-03-01,עמלות ניהול הסיוע,"240,500",0,0,0,0,"250,500",0,0,0,0
42,מענקי בינוי ושיכון,42-04,רזרבות,42-04-01,רזרבה להתייקרויות,"54,311",0,0,0,0,"53,308",0,0,0,0
42,מענקי בינוי ושיכון,42-04,רזרבות,42-04-02,רזרבה לעמידה ביעד,"12,658",0,0,0,0,"7,747",0,0,0,0
42,מענקי בינוי ושיכון,42-09,"מענקים,סבסוד ריבית",42-09-01,עולים חדשים,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-09,"מענקים,סבסוד ריבית",42-09-03,ותיקים חסרי דירה,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-09,"מענקים,סבסוד ריבית",42-09-13,סיוע מיוחד,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-09,"מענקים,סבסוד ריבית",42-09-15,משכנתאות לזכאים על- פי,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-09,"מענקים,סבסוד ריבית",42-09-18,סיוע באזורי עדיפות,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-12,מענקי השתתפות בשכר דירה,42-12-01,עולים חדשים,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-12,מענקי השתתפות בשכר דירה,42-12-03,תושבים ותיקים,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-13,עמלות ניהול הסיוע,42-13-01,עמלות ניהול תיקי שכר,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-13,עמלות ניהול הסיוע,42-13-02,עמלות תיקי הלוואות,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-80,רזרבה להתייקרויות,42-80-01,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
42,מענקי בינוי ושיכון,42-99,חשבון מעבר,42-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-01,שכר,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-02,אמרכלות,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-03,מיכון ומחשוב,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-04,פעולות יעודיות,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-05,עבודות עבור גורמי חוץ,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-06,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-07,רישום זכויות במקרקעין,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-08,האצת רישום זכויות,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-09,הסדר קרקעות,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-10,רשת בקרה,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-12,מחקרים וסקרים,0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-01,תחום פעולה כללי,43-01-14,"עדכון שכבות ממ""ג",0,0,0,0,0,0,0,0,0,0
43,המרכז למיפוי ישראל,43-02,שכר ותפעול,43-02-01,שכר,"53,914",0,0,0,235,"52,873",0,0,0,231
43,המרכז למיפוי ישראל,43-02,שכר ותפעול,43-02-02,תפעול,"16,029","3,300","-3,300",0,0,"16,558","3,300","-3,300",0,0
43,המרכז למיפוי ישראל,43-03,פעולות מיפוי,43-03-01,מערכות ופרוייקטים,"17,742","17,500","-17,500",800,0,"17,962","17,500","-17,500",800,0
43,המרכז למיפוי ישראל,43-04,רזרבות,43-04-01,רזרבה להתייקרויות,"1,665",0,0,0,0,"1,633",0,0,0,0
43,המרכז למיפוי ישראל,43-04,רזרבות,43-04-02,רזרבה לעמידה ביעד,"1,826",0,0,0,0,"1,098",0,0,0,0
43,המרכז למיפוי ישראל,43-99,חשבון מעבר,43-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
45,תשלום ריבית ועמלות,45-04,מלוות חוץ,45-04-15,תשלומי ריבית ועמלות,0,0,0,0,0,0,0,0,0,0
45,תשלום ריבית ועמלות,45-05,מלוות פנים,45-05-01,ביטוח לאומי,"7,735,000",0,0,0,0,"7,961,000",0,0,0,0
45,תשלום ריבית ועמלות,45-05,מלוות פנים,45-05-02,מלוות סחירים,"17,603,000",0,0,0,0,"18,705,000",0,0,0,0
45,תשלום ריבית ועמלות,45-05,מלוות פנים,45-05-03,מלוות לא סחירים,"7,718,000",0,0,0,0,"8,056,000",0,0,0,0
45,תשלום ריבית ועמלות,45-06,מלוות חוץ,45-06-01,מלוות העצמאות והפיתוח,"1,276,000",0,0,0,0,"1,481,000",0,0,0,0
45,תשלום ריבית ועמלות,45-06,מלוות חוץ,45-06-02,מלוות באמצעות ערבויות,"3,176,000",0,0,0,0,"3,328,000",0,0,0,0
45,תשלום ריבית ועמלות,45-06,מלוות חוץ,45-06-03,מלוות אחרים,"1,951,000",0,0,0,0,"2,214,000",0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-01,מענקי שיחרור,"577,935",0,0,0,0,"674,959",0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-02,קרן פקדון,"1,249,858",0,0,0,0,"1,298,239",0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-03,קרן לסיוע נוסף,"98,079",0,0,0,0,"99,428",0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-04,שכר,0,0,0,0,0,0,0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-05,הוצאות תפעול,0,0,0,0,0,0,0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-06,מסלקה בנקאית,0,0,0,0,0,0,0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-08,רזרבה להתייקרויות,"73,086",0,0,0,0,"78,112",0,0,0,0
46,חוק חיילים משוחררים,46-01,חוק חיילים משוחררים,46-01-10,קרן לעידוד רכישת השכלה,"66,124",0,0,0,21,"64,020",0,0,0,21
47,רזרבה כללית,47-01,רזרבה כללית,47-01-01,רזרבה כללית,"7,076,413",0,0,"10,000,000",500,"7,301,381",0,0,"10,000,000",500
47,רזרבה כללית,47-01,רזרבה כללית,47-01-02,תוכנית מעבר - רזרבה,0,0,0,0,0,0,0,0,0,0
47,רזרבה כללית,47-01,רזרבה כללית,47-01-03,תקציב התאמות,0,0,0,0,0,100000,0,0,0,0
51,דיור ממשלתי,51-01,בניית משרדי ממשלה,51-01-01,פעולות מרכזיות,0,0,0,0,0,0,0,0,0,0
51,דיור ממשלתי,51-01,בניית משרדי ממשלה,51-01-02,בניית קרית הלאום,0,0,0,0,0,0,0,0,0,0
51,דיור ממשלתי,51-01,בניית משרדי ממשלה,51-01-03,בניית קריות ממשלה,0,0,0,0,0,0,0,0,0,0
51,דיור ממשלתי,51-01,בניית משרדי ממשלה,51-01-04,רכישה ומכירת שירותים,0,0,0,0,0,0,0,0,0,0
51,דיור ממשלתי,51-02,פעולות מרכזיות,51-02-01,"תשלומי שכ""ד",0,0,0,0,0,0,0,0,0,0
51,דיור ממשלתי,51-02,פעולות מרכזיות,51-02-02,תכנון - ופעולות מרכזיות,0,0,0,0,0,0,0,0,0,0
