מ. ד. נתיבות,,,
קניון עומר,,,
באר יצחק קרית יערים (ער),http://www.guidestar.org.il/organization/580440139,"להקים, לפתח, לבסס ולהחזיק ישיבה קטנה, ישיבה גדולה, כולל אברכים. לתמוך בבני תורה ומשפחותיהם.","הרב עוזיאל 71 דוד דרויש ירושלים          , 96423"
סוסיא - אגודה שיתופית חקלאית להתישב,,,
רשת מוסדות חינוך אלמוסתקבאל אלאהליי,http://www.guidestar.org.il/organization/580097350,"לייסד, להקים ולנהל מוסדות חינוך לבנים ולבנות 
בכל הגילים ברוח התורה והחסידות. 
לסייע במילגות ובהלוואות למחוסרי אמצעים למען 
חינוך ילדיהם במוסדות העמותה.","רחוב בן-יהודה 10 ערד              , 80700"
העמותה למען המרכז לתולדות ההתיישבות,http://www.guidestar.org.il/organization/580302339,"להנציח את תולדות ההתיישבות בארץ ישראל בכלל 
ובעמק יזרעאל בפרט. לנהל, לפתח, להפעיל ולתחזק 
את המרכז לתולדות ההתיישבות הנמצא בקיבוץ יפעת. 
לקדם את המרכז ואת מטרות העמותה.","ד.נ. עמקים יפעת             , 30069"
עמותת מדרשת שילת - אלוני שילה (ער),http://www.guidestar.org.il/organization/580374395,"להקים מרכז תורני ללימוד תורה לבנות ולכל 
האוכלוסיה באיזור. לפעול להכוונת הציבור 
לחיי משפחה כהלכה ולהפיץ תורה ברבים.","רח' מנחם בגין 25 אצל יוסף גרין גבעת שמואל       ,"
מכון גנסטיל להתנהגות האדם בעמ,,,
בית איזי שפירא - עמותת אבי,http://www.guidestar.org.il/organization/580071850,"לתת טיפול, סיוע, סיעוד, חינוך, שיכון 
וכל עזרה הנחוצה למפגרים בישראל.","1 רחוב בית איזי שפירא, בית איזי שפירא. ת.ד. 29. רעננה            ,"
ר.א.ש.י ניהול והנדסה אזרחית בעמ,,,
שיר למעלות,http://www.guidestar.org.il/organization/580228807,"הקמת והפעלת מרכז חברתי תורני, כולל אברכים, 
בית כנסת, קיום שעורים לילדים, נוער ומבוגרים. 
ימי עיון. פעולות רווחה וסיוע לתועלת הציבור 
בכפר סבא.","שאול המלך 4 שכון יוספטל, אצל אלון שלום לשלוח מכתבים רק לת""ד כפר סבא          , 44434"
איגוד החובבים הישראלי לפיתוח הגוף (,http://www.guidestar.org.il/organization/580122422,"ליזום, לפקח ולפתח את פיתוח הגוף ותרבות גופנית 
בישראל. לדאוג להכרת ענף פיתוח הגוף כענף ספורט 
בישראל וחבריו כספורטאים לכל דבר וענין. 
לארגן,לקיים,להסדיר ולפקח על תחרויות פיתוח 
הגוף של ספורטאים חובבים, לרבות אליפויות שונות","רחוב אבן גבירול 175 תל אביב-יפו      , 62033"
אחזקות טירת צבי אגודה שיתופית חקלאי,,,
גרינלט טכנולוגיות בעמ,,,
בית פסח ורחל,http://www.guidestar.org.il/organization/580279289,"בית מדרש ללימודים תורניים. הכוונה בלימוד 
עיוני מקיף בש""ס ומפרשיו. הכשרת אברכים להוראת 
ההלכה. הוצאה לאור של כתב עת תורני.","אור החיים 18 מודיעין עילית    , 71919"
הנני בני (ער),http://www.guidestar.org.il/organization/580566990,"הקמה וניהול מוסדות חינוך ודת כגון: גני ילדים, בתי ספר יסודיים, ישיבות תיכוניות, ישיבות גבוהות, אולפנות, מדרשות, תלמודי תורה, תלמודי תורה אחר הצהריים, תלמודי תורה בערב, מכון להוצאת ספרים ומכון להפצת יהדות. הקמה וניהול מפעלי חסד שונים וכן איסוף וחלוקת תרומות לנזקקים, בכסף ובשווה כסף.","מאיר יחיאל קץ, כפר הנוער הדתי, ת.ד. 16 כפר חסידים א`    , 20400"
מ. ד. כפר שמריהו,,,
עירית נס ציונה,,,
א.ט.ג.ר. פלסטיק בעמ,,,
קומולד בעמ,,,
אלון נחום,http://www.guidestar.org.il/organization/580001360,,"משרדי הוועד,מרכז מסחרי אלון שבות        , 90433"
מרכז קהילתי לתורה וחסד אפריון שלמה,http://www.guidestar.org.il/organization/580149904,"הקמת כולל אברכים. 
הפצת תורה ויהדות בעם. 
הקמת קופה לגמ""ח וסיוע לנזקקים.","היונה 3 ת.ד 2982 ראש העין         , 40800"
קיורפייפ סיסטם בעמ,,,
גן יד ביד אסנת בעמ,,,
תלמוד תורה וישיבה דחסידי גור ירושלי,http://www.guidestar.org.il/organization/580036929,,"ירמיהו 7 ירושלים          , 95306"
המכללה להוראת הטכנולוגיה מיסודה של,http://www.guidestar.org.il/organization/580196616,"לקיים ולפתח  את ההוראה הטכנולוגית במערכת 
החינוך העל יסודי. להכשיר מורים למקצועות 
טכנולוגיים לבתיה""ס העל-יסודיים, לקחת חלק 
בהכנת תוכניות לימודים ולפתח תכניות העשרה 
למורים.","דרך הטייסים 28 אורט תל-אביב, אצל חיה דקל תל אביב-יפו      , 67299"
נעלי דפנה - אגודה שיתופית חקלאית לע,,,
ספנדקס ישראל בעמ,,,
התאחדות בני הישיבות שכ מנחת שלמה ר,,,
וורוביציק נפתלי,,,
ניסטק צפון בעמ,,,
מעדני עוף יחיעם,,,
איינוך דב ורחל יפה,,,
עדין מערכות שתלים דנטלים בעמ,,,
מוסדות אהל משה בני ברק,http://www.guidestar.org.il/organization/580043909,"לבנות, להקים, להחזיק ולנהל ישיבה גדולה, קטנה, פנימייה וכולל אברכים.להקים ולבנות ת""ת לתשב""ר, גני ילדים ומעונות בכל מקום שיוכל הדבר לקדם את מטרות העמותה.לקיים לימודים ופעילות שוטפת של הישיבה. לקיים מוסד חינוכי ופנימיה לתלמידי הישיבה.","דבורה הנביאה 16 בני ברק          , 51103"
הוועד למלחמה באיידס (ער),http://www.guidestar.org.il/organization/580104545,"הסברה בארץ בכלל ובקרב קבוצות הסיכון בפרט, 
למניעת המחלה. 
מתן סיוע נפשי וסיעודי לחולים, בני משפחותיהם 
ולמי שנחשפו למחלה.","הנצי""ב 18 תל אביב-יפו      , 67018"
למדה הנדסת מערכות בעמ,,,
חלילי גדעון ותמר,,,
טרי-לי חקלאות בעמ,,,
ננוספאן טכנולוגיות בעמ,,,
לב גיא,http://www.guidestar.org.il/organization/580173086,"לסייע לעיוורים ולכבדי הראיה מראש העין 
ולעיוורים ולכבדי ראיה אחרים שיתקבלו לעמותה.","רחוב יהודה הלוי 120 ראש העין         , 40800"
יערה - מושב עובדים להתישבות חקלאית,,,
קיבוץ כפר רופין,,,
טרבלסי רמי,,,
מימון זאב דן,,,
קיבוץ אפיקים - אגודה שיתופית חקלאית,,,
קיבוץ יזרעאל קבוצת פועלים להתיישבות,,,
קונטקט קיסריה בעמ,http://www.guidestar.org.il/organization/580309508,"איטגרציה בין העולים לבין החברה הישראלית. 
קליטה תרבותית של עולים בחברה הישראלית.","רח' אגוזי 1 אצל בית עולה ראשון לציון      , 75256"
"עמותת הטכנודע - מדעת, מרכז לחינוך ט",http://www.guidestar.org.il/organization/580259620,"ליזום וליצור מסגרות ארגוניות להקמת מרכזים 
לחינוך טכנולוגי ומדעי בישראל ולהפעלתם. לעשות 
כל פעולה שיש בה כדי לסייע ולקדם את הקמת ובנית 
מרכזים לחינוך טכנולוגי ומדעי בישראל, את 
הפעלתם השוטפת ופיתוחם.","הרב ניסים 2 גבעת אולגה חדרה             , 38110"
טבר מלונות בעמ,,,
נוטרדאם אגודה לחינוך ותרבות - הגל,http://www.guidestar.org.il/organization/580262749,"להקים, להפעיל ולנהל בתי ספר. לטפח ולקדם 
ערכים של חינוך ותרבות.","ת.ד. 1208 אצל: בית ספר טכנולוגי נוטרדם מעיליא            , 25140"
אומריקס ביופרמצבטיקה בעמ,,,
מרגלית זיו,http://www.guidestar.org.il/organization/580261949,"הקמת כולל אברכים לומדי תורה. 
סיוע, עזרה וגמילות חסדים לנזקקים.","שד' הפרחים 12/11 ת.ד. 2019 אצל אקריש אליהו אשדוד            ,"
עירית בית שאן,,,
באידק מרגריטה,,,
נצר ישי בתיה,http://www.guidestar.org.il/organization/580237238,"הקמת וניהול בית כנסת, קופת גמ""ח, עזרה 
לנזקקים, פעולות תרבות, מילגות לאברכים 
ושיעורי תורה.","הרב עוזיאל 73 ירושלים          , 96431"
א די ג תעשיות והרכבות בעמ,,,
עאמר היתם,,,
כפר מישר אגודה חקלאית שיתופית בעמ,,,
חברת האוטובוסים הר-הזיתים ירושלים ב,,,
טביב חיים ורחל,,,
עידן עובד,http://www.guidestar.org.il/organization/580424232,"לפעול למען אחדות העם, על ידי הפחתת מתיחויות ומחלוקות בין קבוצות, מגזרים וזרמים. פיתוח תרבות של סובלנות, כבוד הדדי ואחווה לאומית על ידי אמצעי מדיה שונים ותוכניות חינוכיות ומורשת.","רח' מוצפי 9/3 אצל יחזקאל מדנס בית""ר עילית      , 90500"
מוסדות חנוך אור החיים בניברק,http://www.guidestar.org.il/organization/580057339,,"עזרא 51 ת.ד 1162 בני ברק          , 51613"
אחבאב אלרחמאן בעמ (חלצ),http://www.guidestar.org.il/organization/514749928,"מטרות ציבוריות בלבד:הפעלת וניהול בתי ספר וגני ילדים;קידום החינוך והתרבות במזרח ירושלים ע""י הקמת קורסים וסדנאות;העברת קורסים וסדנאות לגיל הרך והמשפחה בנושאים הקשורים לחינוך.","בית צפפה 16 אמירה אבו כף ירושלים          ,"
סבאג מהנדסים בעמ,,,
וטאני קפיטל בעמ,,,
פרחי אפרת בעמ,http://www.guidestar.org.il/organization/580342194,"להפעיל את פרויקט ""פרחי רפואה"" החושף בני נוער 
לעולם הרפואה המתקדם של שנות האלפיים במסגרת 
מרכזים רפואיים ומוסדות מחקר, בתי ספר ובקהילה. 
לקיים פעילות העשרה לנוער, מורים ומבוגרים 
בתחומי הרפואה השונים תוך העמקת הידע וההתנסות.","בי""ח בילינסון פתח תקווה        , 49100"
מאפיית כוכב העמק בעמ,,,
קיבוץ סער,http://www.guidestar.org.il/organization/580516805,להקים ולהפעיל תיאטרון. קיום פעולות למען הקהילה בתחומי התיאטרון.,"חפץ חיים 26 תל אביב-יפו      , 67456"
משק ירדנה ויהושע הדר בעמ,,,
מ. מ. אזור,,,
מרכז תורני יד אפרים רעננה,http://www.guidestar.org.il/organization/580183093,כולל אברכים והפצת תורה ברעננה.,"רחוב סמטת אפרים 3 אצל מנחם שיף בני ברק          , 51461"
משכן מיכאל,http://www.guidestar.org.il/organization/580256493,"הפעלת מעון יום, גני ילדים ותלמוד תורה. שיעורי תורה. קופות גמ""ח. מועדונים לבנים ובנות. לימוד יהדות ופעילות תורנית. חוגי בית. להפעיל כולל ערב לאברכים.","הרב ניסים יצחק 6 רחמים גבריאל קרית מלאכי       , 83012"
אגודה בית-יוסף באשדוד,http://www.guidestar.org.il/organization/580147635,"להקים בית כנסת, תלמוד תורה, כולל, להפיץ תורה ברבים, גמ""ח ועזרה לנזקקים.מעונות יום.","שד עוזיהו 2632 הרב עובדיה דהן אשדוד            ,"
קליל תעשיות בעמ,,,
בית מורשה בירושלים - מרכז ללימודים,http://www.guidestar.org.il/organization/580110773,"ליצור תנאים להתחדשות היצירה היהודית בתחומי 
ההלכה,ההגות,המחקר והפרשנות, מתוך תשומת-לב 
לבעיות ולצרכי העם היהודי. 
לעסוק בהוראה ובמחקר בנושאי היהדות והתרבות 
הכללית.","העסקן 3 ק. מוריה ירושלים          , 93780"
בוני עולם (ער),http://www.guidestar.org.il/organization/580403459,"ליצור תקווה ותחושה של אחדות בין עולים - ותיקים וחדשים. ליצור אי של הבנה לצרכי העולים ולהושיט יד לסיוע בעיצומו של תהליך הקליטה וההגירה. לעזור במציאת מקומות עבודה לעולים מאמל""ט.ליצור תשתית של הצלחה בהשגת עבודה במולדת. לטפל בנזקקים באופן אמפטי ומקצועי תוך שאיפה לגיע למצויינות בטיפול.","סוקולוב 68 הרצליה           , 46497"
כהן מיכאל ומזל,http://www.guidestar.org.il/organization/580210540,הקמת בית כנסת ספרדי ומרכז תרבותי רוחני.,"מלחמת ששת הימים 18 רח' ששת הימים 18 חדרה             , 38361"
פלאימדיה ישראל (2006) בעמ,,,
רמי בן ישי פוטש בעמ,,,
בנבנישתי הנדסה בעמ,,,
חוות המפלים,http://www.guidestar.org.il/organization/580270296,"להפיץ תורה, להקים ישיבות, בתי כנסת, קופת גמ""ח 
ותמיכה בנזקקים.","רח' רשב""ם 7 אצל הרב יהודה קלינרמן ירושלים          , 94667"
ניסן - עמותה לקידום התרבות והאומנות,http://www.guidestar.org.il/organization/580341998,"תמיכה ומתן חסות לאומנים ויוצרים למינהם. תמיכה 
בכשרונות המקומיים בתחומי השירה, ספרות, ציור 
ופיסול. ארגון סימפוזיונים והרצאות בתחומי 
התרבות השונים.","נאזם סרחאן מגאר             , 14930"
ספייס תעשיות רהיטים בעמ,,,
כולל אברכים תפארת מרדכי ירושלים,http://www.guidestar.org.il/organization/580043099,,"רח' ר' ישראל נאגרה 3 ירושלים          , 95471"
מכון שיטים (ער),http://www.guidestar.org.il/organization/580459212,"לעסוק בהנצחת אופן חגיגת חגי ומועדי ישראל בקיבוצים, בארץ ובתפוצות. קיום ארכיון האוגר בתוכו חומר בנושא חגי ומועדי ישראל, ידיעת הארץ ותרבות עברית, והוצאה לאור של פרסום בנושאים אלה: חינוך, חקר והוצאה לאור של פרסומים בנושא תרבות יהודית פלורליסטית, ציונות, החברה בישראל וידיעת הארץ.","קבוץ בית השיטה בית השיטה        , 10801"
פלזית 2001 - אגודה שיתופית חקלאית ב,,,
האגודה הישראלית לכפרי ילדים אס.או.א,http://www.guidestar.org.il/organization/580030963,"סיוע למוסדות ילדים ונוער מחוסרי-בית וקידומם. 
סיוע בטיפול בילדים ובני-נוער נזקקים.","הלפיד 8 יחידה 831 קרית מטלון פתח תקווה        , 49258"
העמותה לקידום התיאטרון בבית שאן (ע,http://www.guidestar.org.il/organization/580492593,הכשרת שחקני תיאטרון. גילוי כשרונות וטיפוחם. החדרת מודעות נושא התיאטרון. העלאת הצגות תיאטרון.,"נוף הגלבוע 17 בית שאן          , 11749"
משתלות חסקלברג בעמ,,,
רוטוניב טכנולוגיות בעמ,,,
א.כרמל את א. בסון בעמ,,,
לב חיים,http://www.guidestar.org.il/organization/580087914,"חנוך ילדי ישראל לתורה ויראת שמים. 
סיוע לנזקקים ומילגות לתלמידים.","הרב זמבה 4 בני ברק          , 51127"
ד.ב.ס. מסחר ושווק לחקלאות בעמ,,,
המכון עש דר פלק שלזינגר זל לחקר,,,
חברת מוסדות חנוך ותרבות בתל מונד מי,http://www.guidestar.org.il/organization/510685589,"מטרות ציבוריות בלבד; לארגן, להפעיל ולנהל מוסדות חינוך תרבות ושיקום בתל מונד.","הדקל 30 תל מונד          , 40600"
גן שבלול בעמ,http://www.guidestar.org.il/organization/580527935,הפעלה וניהול גן ילדים לציבור הרחב תוך שילוב תוכנית מיוחדת לילדי עולים חדשים לשילוב והתאמה לבית ספר בעברית. הפעלת צהרונים. הדרכה לגננות ולהורים. הפצת מאמרים בענייני חינוך לגננות והורים. עבודה ייחודית לשילוב ואינטגרציה של ילדי העולים בארץ.,"נהר הירקון 26/8 גנאדי רידוף בית שמש          , 99640"
מרכז תורני לנשים ותכנית המתמידות בי,http://www.guidestar.org.il/organization/580140184,"להקים מרכז תורני ללימודי קודש ולמחקר. 
לקדם לימודי קודש ומחקר ברמות שונות ובמסגרות 
שונות. 
מתן מילגות למתמחים בלימודי קודש ומחקר.","רח' רשב""ג 30 ת.ד 8039  ירושלים 91080 ירושלים          , 91073"
מ. מ. קרית ארבע,http://www.guidestar.org.il/organization/580235232,"לסייע ליזם ולחברה בגיבוש ומימוש הפוטנציאל העסקי שלהם. לספק לפונים מידע על מסלולי הסיוע הקיימים ברשויות השונות ולסייע להם בהשגת אותו סיוע. לסייע בהכנת חקר ישימות, מחקרי שוק ותכניות עסקיות והצגתן בפני משקיעים ושותפים עסקיים. לכוון את היזם והחברה אל מקורות מימון הקיימים בהתאם לשלב ההתפתחות בו נמצא העסק. לבנות ולהפעיל תכניות הדרכה וקורסים בניהול יזמות. לסייע ביישום שיתוף פעולה בין עסקים קטנים. בנייה והקמה של תשתיות למערכות סיוע ליזמים ולחברות. לעסוק בחינוך, בהוראה ובלמידה בתחומי היזמות העסקית. לסייע ולייעץ לגופים ביישום רעיונות ודרכים לפיתוח תשתיות כלכליות סביבתיות, המהוות כר פעילות ליזמים קיימים וחדשים. לפעול לקידום אוכלוסיות ולצמצום האבטלה, באמצעות עידוד הקמתם של עסקים חדשים והרחבתם של עסקים קיימים בארץ ומחוצה לה.","המלאכה 4 ת.ד 2384 רעננה            , 43661"
מיכלי טרי-וול (ישראל) בעמ,,,
אלון גלעד חיים,http://www.guidestar.org.il/organization/580389138,"לתרום לחינוכם ורווחתם של תלמידי בית ספר תיכון 
מקיף למדעים ולאומנויות ע""ש יגאל אלון, רמת 
השרון (""בית ספר אלון"").","אוסישקין 101 תיכון מקיף ע""ש יגאל אלון רמת השרון        , 47204"
עמותת השוחרים של מרכז החינוך המחוזי,http://www.guidestar.org.il/organization/580163525,"שיפור,פיתוח וקידום פעילויות המרכז החינוכי 
המחוזי חיפה. 
לסייע לתלמידים, מורים ומועסקים. 
להפיק,להוציא לאור,לפרסם,לתרגם,להפיץ מחקרים, 
ספרים וסרטים בישראל ומחוצה לה.","רחוב טשרניחובסקי 73 חיפה             , 35705"
אלנהדה לתרבות גדידה (ער),http://www.guidestar.org.il/organization/580167781,"לפעול לקידום החינוך בכפר. פעילות בתחום 
החברה והספורט.","ג'דיידה ג`דיידה   , 25110"
מכללת נצרת עילית- יזרעאל על שם מרדכ,http://www.guidestar.org.il/organization/580116697,"להחזיק, לקיים, לארגן, לנהל ולרכז בתי-ספר 
להכשרה טכנולוגית מקצועית. השתלמויות בתחום 
ההכשרה המקצועית והטכנולוגית.","מעלה יצחק 1 נצרת עילית       , 17000"
רדקום בעמ,,,
תעשיות אחים סאינה ש.ר. (1989) בעמ,,,
סמינר מורשת בית יעקב עש שרה שנירר,,,
מועצת העדה האורתודוקסית באבו-סנאן (,http://www.guidestar.org.il/organization/580375905,"לסייע בהשגחה על נכסי העדה האורתודוכסית בכפר 
אבו סנאן. עזרה לעניים ולנזקקים. לטפל בכנסית 
העדה ושמירתה.","ת.ד 491  עו""ד פייסל מוסא אבו סנאן         ,"
קהילת מבשרת ציון,http://www.guidestar.org.il/organization/580225563,"ליזום קהילה דתית ברוח התנועה ליהדות מתקדמת, 
המקיימת פעילות דת, תרבות, חינוך וחברה על 
בסיד שוויוני.","ענבר 4 מבשרת ציון       , 90805"
ארוחה חמה בכל יום (ער),http://www.guidestar.org.il/organization/580401107,"לספק ארוחה חמה מידי יום שבעה ימים בשבוע 
למשפחות ללא אמא ולמשפחות חד הוריות ונפגעי 
טירור ובקשיים. קרן צדקה וחסד. הקמת רשת בתי- 
תמחוי. חלוקת סלי מזון לנזקקים. קרן קמחא 
דפסחא.","קבוץ גלויות 1 רובע ב'   מכתבים לשלוח רק ל.ת אשדוד            , 77328"
פיינר אוהד,,,
ב.ד. גרייבר שירותי תיירות בעמ,,,
ניפנדו בעמ,,,
כרמיה (קסטנבוים) טקסטיל בעמ,,,
יראון - עבודות חקלאיות בעמ,,,
קרן ברל כצנלסון (חלצ),http://www.guidestar.org.il/organization/520016312,מטרות ציבוריות בלבד (חברה לתועלת הציבור)- לייסד ולנהל קרן על-שם ברל כצנלסון להקמת בית מדרש למדריכי נוער ופעילים.להוציא לאור את כתבי ברל כצנלסון וכתבי מנהיגיה של מפלגת העבודה והוגי דעות מבין שורותיה.,"בית ברל  צופית כפר סבא          , 44925"
תקשובים - מרכז תקשורת עסקי בעמ,,,
מרכז ישראלי למקהלות ולחבורות זמר (ע,http://www.guidestar.org.il/organization/580350841,"פיתוח, קידום והעשרת הזמר הישראלי לכל גווניו, 
עיצוב מודעות כלל ארצית למוסיקה הקולית לכל 
סוגיה, עידוד,פיתוח והעשרה של פעילויות בתחומים 
של הרכבים קוליים לרמותיהם ולסוגיהם השונים.","ת.ד. 418 עשרת             ,"
"מ.מ. בוני המרכז,חברה לבנין והשקעות",,,
הבנק הבינלאומי הראשון לישראל בעמ,http://www.guidestar.org.il/organization/580312577,"לסייע סיוע כספי לעובדים מעובדי הבנק הבינלאומי 
הראשון לישראל בע""מ, הנאלצים לשלם כספים בגין 
הוצאות רפואיות חריגות עפ""י המפורט בסעיף 2 
לתקנון העמותה.","רח' אחד העם 9 אצל הבנק הבינלאומי הראשון תל אביב-יפו      , 65251"
טומייזינס אינטרנשיונל בעמ,,,
איזי יוגב טכנולוגיות בעמ,,,
מוסדות ברכת הנחל - ברסלב - מודיעי,http://www.guidestar.org.il/organization/580331114,"הקמת מוסדות חינוך ודת להפצת תורה וחסד, הקמת בתי חינוך לבנים. כולל אברכים. סיוע לנזקקים.","רבי שמעון בר יוחאי 21 נחמיה חשין מודיעין עילית    , 71919"
אפל יגאל,,,
זוהר סולמון מחלוף ורינה,,,
שלום רובין בעמ,http://www.guidestar.org.il/organization/580220689,חינוך והסברה על יהדות.,"שמעיה 20 עמנואל ראב""ד בני ברק          , 51327"
בית אקשטיין - קהילה מוגנת בעמ,,,
בנין ירושלים,http://www.guidestar.org.il/organization/580180131,"פעילות תורנית לאנשים עובדים ובעלי תשובה,כולל 
הרצאות ושעורים בכל תחומי היהדות. 
קירוב וקליטה של עולים חדשים ועזר למשפחות 
כולל מילגות. 
יעוץ בעניני חינוך ומשפחה.","נוף רמות  - שכונת רמות 75/7 אצל משפ' הורוביץ ירושלים          , 97725"
חלבי גמאל אלדין,,,
בית דוד ורפאל חי,http://www.guidestar.org.il/organization/580288959,תלמוד תורה. ישיבה קטנה. ישיבה גדולה. ישיבה לבעלי תשובה. בית ספר לבנים ולבנות. סמינריונים חוגי בית. שיעורי תורה. לימוד מקצועות קודש. הכנסת כלה. עזרה לנזקקים. קירוב רחוקים.הקמת בית כנסת ובית מדרש.הוצאת והדפסת ספרים.,"רחוב אברהם שיפ 16 רמות 04 ת.ד 23751    י-ם ירושלים          , 91237"
העדה היהודית הספרדית בחיפה,http://www.guidestar.org.il/organization/580003804,,"אחד העם 14 חיפה             , 33103"
אגיקוטק - אגריקלטורל אנד אקולוגיקל,,,
מעונות סלאם בעמ,http://www.guidestar.org.il/organization/580139657,"לאפשר לאנשים הרוצים לחנך ילדיהם מגיל רך 
במסגרת חרדית. 
להפיץ חינוך חרדי לגיל הרך בארץ.","רחוב ריינס - מורשה 5 אצל ואנא אברהם רמת השרון        , 47277"
יקב פלטר בעמ,,,
מ. מ. כפר-כנא,,,
אומגה ברק,http://www.guidestar.org.il/organization/580414944,"הפצת התרבות הרוסית בארץ ובחו""ל, בין היתר 
על ידי הוצאת כתב עת, ספרים ועלונים.","הרטום 9 בניין ש.י.י.ח, הר חוצבים ירושלים          ,"
קרית חנוך שעלבים,http://www.guidestar.org.il/organization/580024891,"להחזיק ולנהל קרית חינוך שתרכז את כל מוסדות 
החינוך הקשורים בישיבת שעלבים לרבות הישיבה 
עצמה. לתמוך במוסדות החינוך הקשורים בישיבת 
שעלבים לרבות הישיבה עצמה ולסייע להם בכל דרך 
שהיא. להקים ולנהל מוסדות חינוך.","ד.נ. שמשון שעלבים           , 99784"
עמותת שלהבת - שרותים לאוכלוסיה המב,http://www.guidestar.org.il/organization/580312973,"לשפר את איכות חיי הנכים, המוגבלים פיזית, 
במגמה להעלותם לרמת חיים כזו המקובלת בארץ. 
לעזור לדיירים המוגבלים פיזית בתשלום דמי 
שכירות ודמי שרותי רווחה. לספק לנכים המוגבלים 
פיזית שרותים חיוניים.","רח' חיל נשים 5 אצל מרים פריאר ירושלים          , 93320"
ניסן עבודות חקלאות בעמ,,,
סיידוף נזה,,,
תורה בציון- אור עולם (ער),http://www.guidestar.org.il/organization/580120129,"הקמה וניהול של מוסדות תפילה, לימודי תורה, דת, חינוך ועליה לרגל. סיוע לעולים וקליטה רוחנית. שיקום ושיפוץ אתרים היסטוריים ומבנים אחרים בירושלים. ניהול הסברה ומחקרים על נוכחות היהודית ברחבי ירושלים בעבר ובהווה. ניהול סמינרים וכנסים בנושאים הקשורים לתורה ולמעמדה של ירושלים. מכון מחקר-הוצאת כתבים תורניים.העברת כסף לעמותות בעלות פעילות דומה ו/או לעמותות בת של העמותה ו/או להלוות כסף לעמותות בת של העמותה. הפצת תורתו של הרב קוק. הוצאה לאור של ספרים וחוברות תורניים והפצתם. קופת גמילות חסד לאנשים נזקקים(הלוואות גמ""ח ומענקים). חלוקת סלי מזון לנזקקים. פיתוח מנהיגות צעירה בפרפריה ובעירות הפיתוח. פיתוח ההתישבות בעיר העתיקה בירושלים ובמזרח העיר. לנהל מכינה קדם צבאית.","רח' שער הברזל 3 ירושלים          ,"
המינהל הקהילתי פסגת זאב,http://www.guidestar.org.il/organization/580192391,"לארגן, להפעיל ולנהל את המינהל הקהילתי, על 
כל תחומי פעולותיו לפי החלטות ההנהלה.","שד דיין משה 135 שכ' פסגת זאב ירושלים          ,"
קיבוץ שדה בוקר,http://www.guidestar.org.il/organization/580409316,"שיפור איכות החיים של חברי הקיבוצים. חינוך 
ציוני סוציאליסטי של החברים.תמיכה וסיוע בתחומי 
החברה, החינוך והתרבות, הדת, הסעד, הבריאות 
וההתיישבות במדינה. יסוד וניהול מוסדות חינוך, 
מוסדות תרבות ומדע למען רווחת חברי הקיבוצים.","יסמין 1 רמת אפעל         ,"
פרסאן אלאואיל (ער),http://www.guidestar.org.il/organization/580500817,"לימודי קוראן ושריעה מוסלמית. חלוקת מלגות לתלמידים מצטיינים בקוראן ושריעה הן מלגות כספיות ו/או ע""י מתן זכות לנסיעה למכה למצוות החאג' והעומרה. הרצאות וימי עיון בנושאי דת, חברה, תרבות והיסטוריה אסלאמית. הפעלת קורסים בנושאי מדע, שפות ערבית, אנגלית ועברית, כתב, מתמטיקה. עזרה לנזקקים הזכאים לקבל עזרה מלשכות הסעד. כמו כן, עזרה לנזקקים בעלי מצב כלכלי קשה.הפעלת גני ילדים טרום חובהלילדים בגילאי 3 עד 4 שנים בכפר ג'לג'וליה במשולש.","ת.ד 296 אצל קאד חרדישי ג`לג`וליה        , 45850"
חמישים פלוס מינוס (ער),http://www.guidestar.org.il/organization/580362044,"מציאת מקורות פרנסה ותעסוקה תוך התמקדות 
באוכלוסיית יעד בגילאי חמישים פלוס-מינוס. 
מציאת חלופות תעסוקה בנישות יחודיות. ארגון 
קורסים להכשרה והסבה מקצועית יחודית לגילאי 
חמישים פלוס-מינוס.","שץ גגה גרשון 21 ת.ד57662 תל אביב-יפו      , 67017"
ליבנת הספיר בגדרה (ער),http://www.guidestar.org.il/organization/580475713,"להקים ולקיים מעונות, גני ילדים.","הרב יחיא אלקשמה 7 בני עי""ש         , 60860"
כפר רעות - סדאקה מרכז בינלאומי לחינ,,,
ברכת מרגלית (ער),http://www.guidestar.org.il/organization/580367910,"פעילות צדקה וחסד. סיוע למשפחות נזקקות. 
שיעורי תורה לנשים, גברים וטף.","איזור התעשיה שלומי            ,"
מכון אלטה שעל יד בית חנה,http://www.guidestar.org.il/organization/580067049,,"רחוב רידבייז 7 צפת              , 10013"
נתיב קרן פנסיה של פועלי ועובדי מפעל,,,
בית מדרש גבוה לתורה וליהדות של הקבו,http://www.guidestar.org.il/organization/580029387,"לעסוק בפעילות למטרות דת, תרבות. חינוך 
או מדע.","דובנוב 7 תל אביב-יפו      , 64732"
נדאף מחמוד,,,
איתן יזום והשקעות א.י.ה בעמ,,,
עודד דוד - חי ניהול פרויקטים בעמ,,,
היי צק קונטרול בעמ,,,
מריאן - פלסט בעמ,,,
מ. א. גדרות,http://www.guidestar.org.il/organization/580309607,"עזרה בלחימה נגד אלימות לגבי חיות. עזרה מלאה 
לחיות. עזרה רפואית לחיות תינתן ע""י אנשים 
מוסמכים כחוק. הגנת זכויות המחזיקים בחיות.","רח' מבוא השער 14 אצל מרים אברמובה ירושלים          ,"
